Unnamed: 0,State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount,Transaction_count_log,Transaction_amount_log
2072,Maharashtra,2021,4,Financial Services,606265,707102765.3058928,13.315072463195786,20.376686567337423
2073,Maharashtra,2021,4,Others,1918093,1188658731.1175363,14.466842021258357,20.896091391688163
2074,Maharashtra,2022,1,Merchant payments,646277671,340240479374.36835,20.286739800665227,26.55291849682087
2075,Maharashtra,2022,1,Peer-to-peer payments,411989717,1274889182430.209,19.836508948264463,27.873880375020534
2076,Maharashtra,2022,1,Recharge & bill payments,108896881,64507860103.55089,18.505911946538024,24.890052915394115
2077,Maharashtra,2022,1,Financial Services,583243,677612619.2786882,13.276359188097125,20.334086324621456
2078,Maharashtra,2022,1,Others,1758926,1084139453.7274752,14.380213953477165,20.804052379039575
2079,Maharashtra,2022,2,Merchant payments,810961772,428469294407.1603,20.513731474100645,26.78348491409032
2080,Maharashtra,2022,2,Peer-to-peer payments,470258043,1501201968773.8115,19.96879212966741,28.037287215673118
2081,Maharashtra,2022,2,Recharge & bill payments,124280427,75110969246.16316,18.63805107827337,25.04223244691686
2082,Maharashtra,2022,2,Financial Services,490152,559321829.4503716,13.102470826065103,20.14223558897898
2083,Maharashtra,2022,2,Others,1542719,930827919.303539,14.249057001993418,20.651584983896953
2084,Maharashtra,2022,3,Merchant payments,876618082,432250721734.13074,20.59158197316038,26.792271631223006
2085,Maharashtra,2022,3,Peer-to-peer payments,483481713,1434565548650.9136,19.99652405001205,27.99188316574765
2086,Maharashtra,2022,3,Recharge & bill payments,124545840,79360150487.36568,18.640184398873796,25.097262196183397
2087,Maharashtra,2022,3,Financial Services,521362,571583115.6687979,13.164199897119818,20.163920464865722
2088,Maharashtra,2022,3,Others,1222420,831183386.4681726,14.016343058517094,20.53836101014359
2089,Maharashtra,2022,4,Merchant payments,1025666187,502660888415.46185,20.74860817695479,26.94318160158543
2090,Maharashtra,2022,4,Peer-to-peer payments,535142126,1622619308526.9614,20.09804292565472,28.11506281658202
2091,Maharashtra,2022,4,Recharge & bill payments,126118544,83576414221.03232,18.65273284801376,25.14902719068921
2092,Maharashtra,2022,4,Financial Services,620124,699276779.1906543,13.33767473702394,20.3655571863322
2093,Maharashtra,2022,4,Others,1228291,914951674.4842072,14.021134330300146,20.634381807073687
2094,Manipur,2018,1,Recharge & bill payments,50212,6463184.554711691,10.8240093209381,15.681632719417044
2095,Manipur,2018,1,Peer-to-peer payments,26382,115495173.5579644,10.180437238408865,18.564739299676074
2096,Manipur,2018,1,Financial Services,2660,412579.53985461866,7.886081401775745,12.93018429005872
2097,Manipur,2018,1,Merchant payments,1614,3616475.6407912206,7.3864708488298945,15.101010529673292
2098,Manipur,2018,1,Others,3201,2058760.6368871084,8.071218539969863,14.537614727133189
2099,Manipur,2018,2,Recharge & bill payments,77991,11541247.784420917,11.264348714399027,16.261437940098496
2100,Manipur,2018,2,Peer-to-peer payments,60365,232157389.7914803,11.008164745766488,19.26292610389205
2101,Manipur,2018,2,Financial Services,5992,1241901.2660397931,8.698180525197055,14.032154042373396
2102,Manipur,2018,2,Merchant payments,4041,5366759.827729835,8.304247465078474,15.49573490034023
2103,Manipur,2018,2,Others,3332,2902422.6498233806,8.111328003286733,14.881056342698091
2104,Manipur,2018,3,Peer-to-peer payments,95204,357768750.1845896,11.463777236703498,19.695397386444846
2105,Manipur,2018,3,Recharge & bill payments,81323,13912990.484925147,11.306184158355471,16.448333528925637
2106,Manipur,2018,3,Merchant payments,7396,9180953.977358334,8.908694592507015,16.032641676299672
2107,Manipur,2018,3,Financial Services,2577,333081.6368315,7.854381210652365,12.716142894566994
2108,Manipur,2018,3,Others,2758,2135468.510417797,7.922261058353247,14.574196623389449
2109,Manipur,2018,4,Recharge & bill payments,113507,18898063.282383174,11.639619788010641,16.754570002947695
2110,Manipur,2018,4,Peer-to-peer payments,104872,562009595.9601889,11.560495837877646,20.147029482374453
2111,Manipur,2018,4,Merchant payments,13333,20685433.28430717,9.497997444115459,16.84494030444614
2112,Manipur,2018,4,Financial Services,1452,307325.2437723951,7.280697195384741,12.635661891742402
2113,Manipur,2018,4,Others,2946,3783141.5353601994,7.988203597022576,15.146065316439008
2114,Manipur,2019,1,Peer-to-peer payments,127067,619919870.7455351,11.752469785385491,20.2451007869181
2115,Manipur,2019,1,Recharge & bill payments,120000,22106830.36914924,11.695247021764184,16.911397185214117
2116,Manipur,2019,1,Merchant payments,15190,14580183.38070752,9.628392595589819,16.495173862017644
2117,Manipur,2019,1,Financial Services,800,174777.17283837448,6.684611727667927,12.071267143506452
2118,Manipur,2019,1,Others,2352,3116398.755848917,7.763021309018518,14.952188648211742
2119,Manipur,2019,2,Peer-to-peer payments,120153,679785849.1398683,11.696521209641913,20.337288378798785
2120,Manipur,2019,2,Recharge & bill payments,116500,23573234.273060285,11.665646551987892,16.975622485399256
2121,Manipur,2019,2,Merchant payments,18044,15996651.145700552,9.800568498528287,16.58788995490333
2122,Manipur,2019,2,Financial Services,387,91955.01538259834,5.958424693029782,11.429054773217047
2123,Manipur,2019,2,Others,2341,3342252.5754885403,7.75833346749091,15.022155561430319
2124,Manipur,2019,3,Recharge & bill payments,180057,36634657.04914341,12.101028746410707,17.416505264242453
2125,Manipur,2019,3,Peer-to-peer payments,144965,803335616.6325192,11.884247612955692,20.50428313805797
2126,Manipur,2019,3,Merchant payments,17683,20490224.443041254,9.780359005054978,16.835458473939436
2127,Manipur,2019,3,Financial Services,358,367865.7884662621,5.8805329864007,12.81547344537521
2128,Manipur,2019,3,Others,1945,2723638.649764262,7.573017256052546,14.81747928318062
2129,Manipur,2019,4,Recharge & bill payments,212136,44202546.57396081,12.264982857408894,17.604292960183752
2130,Manipur,2019,4,Peer-to-peer payments,211927,1123258478.445069,12.263997154733007,20.83949965402322
2131,Manipur,2019,4,Merchant payments,23094,30486780.446382143,10.047328122511802,17.232803719633107
2132,Manipur,2019,4,Financial Services,548,240641.7657683481,6.306275286948016,12.391064657517338
2133,Manipur,2019,4,Others,1639,2709234.857456133,7.40184157874383,14.812176812568232
2134,Manipur,2020,1,Peer-to-peer payments,451733,2458093401.740467,13.02084657631308,21.622651846449052
2135,Manipur,2020,1,Recharge & bill payments,285234,62688260.379548095,12.561065175003039,17.95368475329658
2136,Manipur,2020,1,Merchant payments,78067,74202067.0664826,11.265322711323353,18.12230256578843
2137,Manipur,2020,1,Financial Services,622,354184.4660589617,6.432940092739179,12.77757314695741
2138,Manipur,2020,1,Others,3145,3252467.224386716,8.05356916913454,14.994924412265515
2139,Manipur,2020,2,Peer-to-peer payments,533206,2980242535.075443,13.186663120036581,21.815270521761143
2140,Manipur,2020,2,Recharge & bill payments,450830,107589094.29890464,13.018845607291988,18.493829846455885
2141,Manipur,2020,2,Merchant payments,92110,106540409.29886684,11.43073879398228,18.48403490118469
2142,Manipur,2020,2,Financial Services,1676,1457570.8004862317,7.424165281042028,14.192281772689915
2143,Manipur,2020,2,Others,5246,3106603.331810386,8.56522116042682,14.949040511029539
2144,Manipur,2020,3,Peer-to-peer payments,774786,4301284799.331292,13.560342141172585,22.182179605559085
2145,Manipur,2020,3,Recharge & bill payments,464659,113190539.14969067,13.049059082215742,18.544583143824493
2146,Manipur,2020,3,Merchant payments,170653,195132026.6311202,12.04738753402211,19.089186947073312
2147,Manipur,2020,3,Financial Services,1878,1593035.944066228,7.537962659768208,14.28115215239546
2148,Manipur,2020,3,Others,8192,4775719.8143366445,9.010913347279288,15.379055266993799
2149,Manipur,2020,4,Peer-to-peer payments,892853,5172499337.530437,13.702177232646505,22.36662183950865
2150,Manipur,2020,4,Recharge & bill payments,436450,114202616.34869762,12.986429100163496,18.553484765157528
2151,Manipur,2020,4,Merchant payments,289050,307902115.38207734,12.574354962510622,19.54529248322539
2152,Manipur,2020,4,Financial Services,1806,2448402.9142817147,7.498869733976931,14.71094649823841
2153,Manipur,2020,4,Others,7693,5172086.283260544,8.948066103458935,15.458786701499722
2154,Manipur,2021,1,Peer-to-peer payments,1117829,6402367883.667423,13.926898969299414,22.579933740708675
2155,Manipur,2021,1,Recharge & bill payments,796590,223955812.58644396,13.588095396299142,19.226959325120877
2156,Manipur,2021,1,Merchant payments,377280,433297594.1352152,12.840742896331143,19.886935334271957
2157,Manipur,2021,1,Financial Services,3398,4385333.175490812,8.130942302231878,15.293776161629696
2158,Manipur,2021,1,Others,8438,6280890.914669826,9.040500592684284,15.653022393775723
2159,Manipur,2021,2,Peer-to-peer payments,1372821,7041837917.785187,14.13237830480163,22.67513504091129
2160,Manipur,2021,2,Recharge & bill payments,1187952,305103750.5728581,13.987741374048058,19.536162442541062
2161,Manipur,2021,2,Merchant payments,510734,531484849.4914169,13.143604185708519,20.091185250149813
2162,Manipur,2021,2,Financial Services,4165,4256098.232237183,8.334471554600944,15.263863390620054
2163,Manipur,2021,2,Others,10603,7145346.314942012,9.268892258925797,15.78197183772251
2164,Manipur,2021,3,Peer-to-peer payments,1819423,9134806594.52819,14.41402997582037,22.935357854634155
2165,Manipur,2021,3,Recharge & bill payments,1368584,367664440.5323727,14.129287186653299,19.722681233768977
2166,Manipur,2021,3,Merchant payments,735707,889317377.086526,13.50858722062295,20.60596473436397
2167,Manipur,2021,3,Financial Services,3460,5625517.975461649,8.14902386805177,15.542823586341754
2168,Manipur,2021,3,Others,14222,9447098.78230339,9.562545340443464,16.061218245169915
2169,Manipur,2021,4,Peer-to-peer payments,2199970,10998828287.529043,14.603954281871932,23.121054584755655
2170,Manipur,2021,4,Recharge & bill payments,1451488,412791673.8037664,14.188099795102968,19.838453601879195
2171,Manipur,2021,4,Merchant payments,1013985,1229517397.4561875,13.82939867012444,20.929887569545777
2172,Manipur,2021,4,Financial Services,4671,5941100.580610943,8.449128460502108,15.5974049571072
2173,Manipur,2021,4,Others,17325,11393578.842227155,9.759905824058103,16.24856049522077
2174,Manipur,2022,1,Peer-to-peer payments,2517626,12169368063.4095,14.738826951974845,23.222187816830157
2175,Manipur,2022,1,Recharge & bill payments,1528476,469035958.3484128,14.239781718521451,19.96618999372402
2176,Manipur,2022,1,Merchant payments,1247205,1489604137.2090888,14.036415605697783,21.121776241879225
2177,Manipur,2022,1,Financial Services,4878,6057615.527015026,8.492490578775866,15.616826803222697
2178,Manipur,2022,1,Others,15494,10435303.87979853,9.648208131191847,16.160705219276757
2179,Manipur,2022,2,Peer-to-peer payments,2843426,12704512238.809605,14.860520221124485,23.265223061703306
2180,Manipur,2022,2,Merchant payments,1709547,1757831052.0706987,14.351738981102685,21.287346529242406
2181,Manipur,2022,2,Recharge & bill payments,1533778,448637966.718931,14.243244530749342,19.921726810260786
2182,Manipur,2022,2,Financial Services,4069,4753628.558008127,8.31115254800169,15.374418791331498
2183,Manipur,2022,2,Others,14812,7175748.992065379,9.603192942033504,15.786217703299824
2184,Manipur,2022,3,Peer-to-peer payments,3127266,12927705072.13747,14.955669698380152,23.28263852535675
2185,Manipur,2022,3,Merchant payments,1829741,2010460357.0881667,14.419684984746636,21.421629566170452
2186,Manipur,2022,3,Recharge & bill payments,1379911,432182393.84038734,14.137529562300017,19.88435826506754
2187,Manipur,2022,3,Financial Services,4524,4671353.405444902,8.41715183723601,15.35695939610517
2188,Manipur,2022,3,Others,11300,6411090.828254536,9.332558004700433,15.673539990433305
2189,Manipur,2022,4,Peer-to-peer payments,3259645,13133729481.472116,14.997128851707801,23.298449527691144
2190,Manipur,2022,4,Merchant payments,1828984,2074698993.4220653,14.41927117938504,21.453081916695307
2191,Manipur,2022,4,Recharge & bill payments,1325391,406031254.0798015,14.097218068210312,19.821940695095282
2192,Manipur,2022,4,Financial Services,4691,5754919.963910458,8.453401058328458,15.565565692814733
2193,Manipur,2022,4,Others,9959,5742049.403589871,9.20623194393164,15.56332674352545
2194,Meghalaya,2018,1,Recharge & bill payments,31857,6028476.149090356,10.369012417071955,15.612004825172773
2195,Meghalaya,2018,1,Peer-to-peer payments,13274,55943496.51588632,9.49356251370587,17.83985274853781
2196,Meghalaya,2018,1,Merchant payments,1605,2395888.4397623385,7.380879035564116,14.689264676099397
2197,Meghalaya,2018,1,Financial Services,532,144318.2545571151,6.2766434893416445,11.879776240968292
2198,Meghalaya,2018,1,Others,2303,1738080.43060439,7.741967899820685,14.368291861414711
2199,Meghalaya,2018,2,Recharge & bill payments,42625,9657896.164724296,10.660196214585818,16.08328639413856
2200,Meghalaya,2018,2,Peer-to-peer payments,19894,101140464.66239844,9.898173457712359,18.432020847855096
2201,Meghalaya,2018,2,Merchant payments,2929,3663446.436220131,7.982416346827733,15.1139149115445
