Unnamed: 0,State,Year,Quarter,brands,Count,Percentage,Count_log,Percentage_log
2997,Kerala,2018,1,Realme,36851,0.0469927976087244,10.514638034291343,-3.0577609313824556
2998,Kerala,2018,1,Huawei,36819,0.0469519908592881,10.513769295265618,-3.058629670408179
2999,Kerala,2018,1,OnePlus,34552,0.0440610877039062,10.450220714640537,-3.12217825103326
3000,Kerala,2018,1,Lenovo,25828,0.0329361476388194,10.159214453746358,-3.41318451192744
3001,Kerala,2018,1,Motorola,24841,0.0316775144608918,10.12025079288605,-3.452148172787746
3002,Kerala,2018,1,Others,83722,0.1067632086347081,11.33525706542892,-2.237141900244878
3003,Kerala,2018,2,Xiaomi,275516,0.2583155429421135,12.526400982113794,-1.353573406698802
3004,Kerala,2018,2,Samsung,221630,0.2077936445878301,12.308764603753719,-1.571209785058876
3005,Kerala,2018,2,Oppo,85046,0.079736580325843,11.350947565559865,-2.52902682325273
3006,Kerala,2018,2,Vivo,82708,0.0775445416079513,11.32307161152066,-2.5569027772919353
3007,Kerala,2018,2,Apple,78756,0.0738392648700949,11.274109744261724,-2.605864644550873
3008,Kerala,2018,2,Huawei,50881,0.0477045004298758,10.837244851908915,-3.042729536903681
3009,Kerala,2018,2,Realme,49568,0.0464734709873643,10.811100743216596,-3.0688736455960015
3010,Kerala,2018,2,OnePlus,43088,0.0403980172269116,10.67099981505138,-3.208974573761216
3011,Kerala,2018,2,Lenovo,34031,0.0319064455126492,10.435027152899224,-3.444947235913373
3012,Kerala,2018,2,Motorola,33926,0.0318080006600492,10.431936961055667,-3.44803742775693
3013,Kerala,2018,2,Others,111437,0.1044799908493165,11.621214687775463,-2.2587597010371314
3014,Kerala,2018,3,Xiaomi,347221,0.2576591832282327,12.757716743810224,-1.3561175625832924
3015,Kerala,2018,3,Samsung,278349,0.2065519539209764,12.536631001005954,-1.577203305387562
3016,Kerala,2018,3,Vivo,114342,0.0848487456941907,11.64694923635643,-2.466885070037086
3017,Kerala,2018,3,Oppo,113855,0.0844873619580913,11.642680987962764,-2.471153318430752
3018,Kerala,2018,3,Apple,93612,0.0694658199255267,11.446913859376313,-2.666920447017204
3019,Kerala,2018,3,Huawei,69424,0.0515168470122395,11.147987908038132,-2.965846398355386
3020,Kerala,2018,3,Realme,63176,0.0468804495109075,11.053679761177417,-3.060154545216101
3021,Kerala,2018,3,OnePlus,52471,0.0389366858662598,10.86801591500877,-3.2458183913847463
3022,Kerala,2018,3,Motorola,43126,0.0320021252628751,10.671881342470611,-3.4419529639229065
3023,Kerala,2018,3,Lenovo,40146,0.0297907833048134,10.600278088010873,-3.5135562183826465
3024,Kerala,2018,3,Others,131876,0.0978600443158864,11.789617366122107,-2.3242169402714112
3025,Kerala,2018,4,Xiaomi,453011,0.2577842699647077,13.023671686731062,-1.355632206767225
3026,Kerala,2018,4,Samsung,360358,0.2050604156542383,12.794853260744425,-1.5844506327538608
3027,Kerala,2018,4,Vivo,159235,0.0906121004298576,11.978136377475346,-2.4011675160229395
3028,Kerala,2018,4,Oppo,155311,0.0883791624320131,11.95318483727876,-2.4261190562195263
3029,Kerala,2018,4,Apple,119247,0.0678570737586537,11.688952251201435,-2.690351642296852
3030,Kerala,2018,4,Huawei,94927,0.0540178657801682,11.460863454143258,-2.9184404393550287
3031,Kerala,2018,4,Realme,82116,0.0467278125970935,11.315888160740498,-3.0634157327577887
3032,Kerala,2018,4,OnePlus,62694,0.0356757937912487,11.046021028262166,-3.333282865236121
3033,Kerala,2018,4,Motorola,55176,0.0313977031011889,10.918283355111127,-3.4610205383871606
3034,Kerala,2018,4,Lenovo,51340,0.0292148411848456,10.84622545442513,-3.533078439073155
3035,Kerala,2018,4,Others,163911,0.0932729613059842,12.00707887657383,-2.372225016924455
3036,Kerala,2019,1,Xiaomi,548894,0.2568977976471293,13.215660623525423,-1.3590769477051896
3037,Kerala,2019,1,Samsung,438229,0.2051034716449876,12.990496883780278,-1.5842406874503336
3038,Kerala,2019,1,Vivo,202577,0.094811721669325,12.218875340166775,-2.355862231063838
3039,Kerala,2019,1,Oppo,195876,0.0916754655943207,12.185237084942035,-2.3895004862885774
3040,Kerala,2019,1,Apple,141765,0.0663499988767326,11.861926036097266,-2.7128115351333464
3041,Kerala,2019,1,Huawei,121756,0.0569852252899901,11.709774321044721,-2.864963250185893
3042,Kerala,2019,1,Realme,98968,0.0463198017058687,11.502551844542667,-3.0721857266879447
3043,Kerala,2019,1,OnePlus,72822,0.0340827398737447,11.195773386334416,-3.378964184896197
3044,Kerala,2019,1,Motorola,63627,0.0297792218003729,11.060793187543457,-3.5139443836871567
3045,Kerala,2019,1,Lenovo,58335,0.0273024172713589,10.973957535257957,-3.600780035972656
3046,Kerala,2019,1,Others,193775,0.0906921386261691,12.174452971149712,-2.4002846000809
3047,Kerala,2019,2,Xiaomi,646056,0.2533387029163188,13.378641466314113,-1.3730279388721849
3048,Kerala,2019,2,Samsung,526625,0.2065060837192231,13.174243999281318,-1.5774254059049804
3049,Kerala,2019,2,Vivo,249735,0.0979288807360459,12.428155634647062,-2.323513770539236
3050,Kerala,2019,2,Oppo,241558,0.0947224240608556,12.394864888871085,-2.3568045163152123
3051,Kerala,2019,2,Apple,164485,0.0644996974707931,12.010574659619587,-2.741094745566711
3052,Kerala,2019,2,Huawei,150573,0.0590443684668494,11.92220329540631,-2.8294661097799887
3053,Kerala,2019,2,Realme,116766,0.0457875895970734,11.66792721110922,-3.083742194077079
3054,Kerala,2019,2,OnePlus,79737,0.0312673640589028,11.286488997955225,-3.465180407231073
3055,Kerala,2019,2,Motorola,74622,0.0292616130629876,11.220190648881797,-3.5314787563045034
3056,Kerala,2019,2,Lenovo,70249,0.0275468234041143,11.159801352219231,-3.5918680529670683
3057,Kerala,2019,2,Others,229761,0.0900964525068358,12.344794917200213,-2.4068744879860855
3058,Kerala,2019,3,Xiaomi,747507,0.2499218479131972,13.524498948751626,-1.3866070183392767
3059,Kerala,2019,3,Samsung,622999,0.208293783640921,13.342300192631866,-1.5688057744590378
3060,Kerala,2019,3,Vivo,304898,0.1019397431529577,12.627732573427119,-2.2833733936637852
3061,Kerala,2019,3,Oppo,292609,0.0978310330151192,12.58659252581009,-2.324513441280813
3062,Kerala,2019,3,Apple,189074,0.0632150915942457,12.149893751803726,-2.7612122152871783
3063,Kerala,2019,3,Huawei,183186,0.0612464948580106,12.118257309088095,-2.792848658002807
3064,Kerala,2019,3,Realme,138602,0.0463402589734476,11.839361795648259,-3.0717441714426466
3065,Kerala,2019,3,OnePlus,87906,0.0293905340855102,11.384023340729367,-3.527082626361537
3066,Kerala,2019,3,Motorola,82456,0.0275683784787708,11.320020096716629,-3.5910858703742776
3067,Kerala,2019,3,Lenovo,75786,0.0253383274885045,11.23566885800203,-3.6754371090888744
3068,Kerala,2019,3,Others,265940,0.0889145067993151,12.491025998410697,-2.4200799686802066
3069,Kerala,2019,4,Xiaomi,865305,0.2469521435596177,13.670837324920907,-1.3985607118970438
3070,Kerala,2019,4,Samsung,732411,0.209025102613117,13.504097110784944,-1.565300926033006
3071,Kerala,2019,4,Vivo,370217,0.1056574060385771,12.821844599190909,-2.2475534376270425
3072,Kerala,2019,4,Oppo,354067,0.1010483062200301,12.777241439744172,-2.2921565970737783
3073,Kerala,2019,4,Huawei,219873,0.0627502541426246,12.300805385921173,-2.7685926508967786
3074,Kerala,2019,4,Apple,216607,0.0618181600245209,12.28583993066302,-2.783558106154932
3075,Kerala,2019,4,Realme,169629,0.0484109593263351,12.041368978288757,-3.0280290585291936
3076,Kerala,2019,4,OnePlus,96332,0.0274924955863945,11.475555837500224,-3.5938421993177263
3077,Kerala,2019,4,Motorola,92194,0.026311538617407,11.431650331505246,-3.637747705312705
3078,Kerala,2019,4,Lenovo,84283,0.024053793189263,11.341935462918219,-3.7274625738997345
3079,Kerala,2019,4,Others,303020,0.0864798406821125,12.621554088913827,-2.4478439479041243
3080,Kerala,2020,1,Xiaomi,990472,0.2428629856048428,13.805936876169943,-1.415257839909659
3081,Kerala,2020,1,Samsung,858444,0.2104898198177875,13.662876727139677,-1.5583179889399241
3082,Kerala,2020,1,Vivo,448326,0.109929196266302,13.013275925338869,-2.207918790740734
3083,Kerala,2020,1,Oppo,423226,0.1037746952418596,12.955661594312039,-2.2655331217675627
3084,Kerala,2020,1,Huawei,259148,0.0635428936845502,12.465154606049968,-2.756040110029635
3085,Kerala,2020,1,Apple,248003,0.0608101481101513,12.421196121848148,-2.799998594231455
3086,Kerala,2020,1,Realme,202442,0.0496386253541903,12.218208704749673,-3.002986011329929
3087,Kerala,2020,1,OnePlus,103907,0.0254779178464836,11.551251547291427,-3.6699431687881776
3088,Kerala,2020,1,Motorola,100697,0.0246908282732382,11.519871286803097,-3.7013234292765067
3089,Kerala,2020,1,Lenovo,96507,0.0236634434408711,11.477370823556365,-3.74382389252324
3090,Kerala,2020,1,Others,347144,0.0851194463597229,12.757494958437068,-2.463699757642534
3091,Kerala,2020,2,Xiaomi,1124154,0.237722792293423,13.932541310726824,-1.4366500224083625
3092,Kerala,2020,2,Samsung,1009812,0.2135430984824198,13.82527473287764,-1.5439166002575477
3093,Kerala,2020,2,Vivo,545130,0.1152776450227582,13.208779577311212,-2.1604117558239744
3094,Kerala,2020,2,Oppo,505563,0.1069104838307205,13.133427938757222,-2.235763394377964
3095,Kerala,2020,2,Huawei,303050,0.0640854297583087,12.621653087379432,-2.747538245755757
3096,Kerala,2020,2,Apple,274565,0.0580617588569214,12.522943306071628,-2.84624802706356
3097,Kerala,2020,2,Realme,235063,0.0497083430961139,12.367608842304287,-3.0015824908309003
3098,Kerala,2020,2,Motorola,111798,0.0236417187794733,11.624448950455468,-3.744742382679722
3099,Kerala,2020,2,Lenovo,109268,0.0231067043023622,11.601558859111844,-3.767632474023346
3100,Kerala,2020,2,OnePlus,109047,0.0230599698361798,11.599534260934991,-3.7696570722001974
3101,Kerala,2020,2,Others,401394,0.0848820557413186,12.902698767549548,-2.466492565585639
3102,Kerala,2020,3,Xiaomi,1299988,0.2328767712233309,14.077865591619931,-1.4572458441920215
3103,Kerala,2020,3,Samsung,1205428,0.2159375167941529,14.002345248565012,-1.5327661872469394
3104,Kerala,2020,3,Vivo,688186,0.1232800100317073,13.441814429215029,-2.093297006596924
3105,Kerala,2020,3,Oppo,608874,0.1090722462067606,13.319366628734265,-2.215744807077687
3106,Kerala,2020,3,Huawei,356331,0.0638322913494437,12.783615353141768,-2.7514960826701853
3107,Kerala,2020,3,Apple,315220,0.0564677641832219,12.661026086729532,-2.874085349082421
3108,Kerala,2020,3,Realme,282157,0.0505449366748472,12.55021893258803,-2.9848925032239246
3109,Kerala,2020,3,Lenovo,126302,0.0226254411264174,11.746431143525953,-3.7886802922860006
3110,Kerala,2020,3,Motorola,124372,0.0222797054977339,11.731032353566972,-3.80407908224498
3111,Kerala,2020,3,OnePlus,117670,0.021079125091808,11.675639375457974,-3.8594720603539794
3112,Kerala,2020,3,Others,457772,0.0820041918205757,13.034126522550617,-2.500984913261336
3113,Kerala,2020,4,Xiaomi,1466789,0.2296461859706546,14.198586215832945,-1.4712154763575913
3114,Kerala,2020,4,Samsung,1399186,0.2190619975767041,14.151401196918918,-1.5184004952716166
3115,Kerala,2020,4,Vivo,811546,0.127058795532105,13.606696349481195,-2.06310534270934
3116,Kerala,2020,4,Oppo,707082,0.110703505731569,13.468901921180073,-2.2008997710104627
3117,Kerala,2020,4,Huawei,402396,0.0630006815225963,12.905191957360408,-2.7646097348301275
3118,Kerala,2020,4,Apple,364712,0.0571007280377268,12.806863280011967,-2.8629384121785697
3119,Kerala,2020,4,Realme,332456,0.0520506033267633,12.714262799494481,-2.955538892696055
3120,Kerala,2020,4,Lenovo,139386,0.0218228138319183,11.84500234184902,-3.824799350341517
3121,Kerala,2020,4,Motorola,134213,0.0210129088489751,11.807183369170861,-3.8626183230196776
3122,Kerala,2020,4,OnePlus,127085,0.0198969214686506,11.75261143290375,-3.917190259286789
3123,Kerala,2020,4,Others,502318,0.0786448581523363,13.126988664254345,-2.542813027936192
3124,Kerala,2021,1,Xiaomi,1589645,0.2291564165944566,14.279021278827607,-1.4733504666976545
3125,Kerala,2021,1,Samsung,1517006,0.2186850893830322,14.232249213497534,-1.5201225320277274
3126,Kerala,2021,1,Vivo,906705,0.1307067104342647,13.717572428122086,-2.034799317403176
3127,Kerala,2021,1,Oppo,775012,0.1117224114426196,13.560633792086579,-2.191737953438684
3128,Kerala,2021,1,Huawei,426164,0.0614339774739391,12.96257952769288,-2.789792217832383
3129,Kerala,2021,1,Apple,398950,0.0575109237599328,12.896591374736428,-2.855780370788836
3130,Kerala,2021,1,Realme,378100,0.0545052770362968,12.842913989879024,-2.9094577556462378
3131,Kerala,2021,1,Lenovo,140787,0.0202952510925922,11.85500338889799,-3.897368356627273
3132,Kerala,2021,1,Motorola,138567,0.019975225398277,11.839109242150673,-3.913262503374589
3133,Kerala,2021,1,OnePlus,135957,0.0195989789738794,11.820093938253283,-3.93227780727198
3134,Kerala,2021,1,Others,530050,0.0764097384107091,13.180726620701243,-2.5716451248240184
3135,Kerala,2021,2,Xiaomi,1714598,0.2311999474655286,14.354689208773296,-1.4644723694091628
3136,Kerala,2021,2,Samsung,1605779,0.2165265680009244,14.289119555053485,-1.5300420231289729
3137,Kerala,2021,2,Vivo,999633,0.134792585250192,13.815143490603292,-2.0040180875791656
3138,Kerala,2021,2,Oppo,831538,0.112126307108483,13.631032277112071,-2.188129301070386
3139,Kerala,2021,2,Realme,444654,0.059958066812359,13.005051730626748,-2.8141098475557103
3140,Kerala,2021,2,Huawei,427830,0.0576894837881399,12.966481199398922,-2.852680378783536
3141,Kerala,2021,2,Apple,427612,0.0576600882163805,12.965971521350102,-2.853190056832356
3142,Kerala,2021,2,OnePlus,146086,0.0196985389726625,11.891950768369753,-3.927210809812705
3143,Kerala,2021,2,Lenovo,138448,0.0186686152245059,11.83825008284652,-3.9809114953359424
3144,Kerala,2021,2,Motorola,138108,0.0186227689199271,11.835791266756491,-3.9833703114259684
3145,Kerala,2021,2,Others,541797,0.0730570302408967,13.202646671519242,-2.6165149066632165
3146,Kerala,2021,3,Xiaomi,1859763,0.2339493736968397,14.43595961821601,-1.452650538754753
3147,Kerala,2021,3,Samsung,1678905,0.2111982942162483,14.333652353160504,-1.554957803810259
3148,Kerala,2021,3,Vivo,1115818,0.1403646175666793,13.925098326186731,-1.9635118307840322
3149,Kerala,2021,3,Oppo,896805,0.1128138198674746,13.706593726103671,-2.182016430867093
3150,Kerala,2021,3,Realme,528624,0.0664983945379697,13.178032683072836,-2.7105774738979282
3151,Kerala,2021,3,Apple,461244,0.0580223097897017,13.041682466122186,-2.846927690848578
3152,Kerala,2021,3,Huawei,422903,0.053199193652371,12.95489811731104,-2.933712039659725
3153,Kerala,2021,3,OnePlus,167667,0.0210917141805853,12.029735148483361,-3.8588750084874057
3154,Kerala,2021,3,Motorola,135436,0.0170372070935948,11.816254482998188,-4.072355673972576
3155,Kerala,2021,3,Lenovo,132669,0.0166891316038581,11.795612583383498,-4.092997573587268
3156,Kerala,2021,3,Others,549591,0.0691359437946769,13.216929644210344,-2.6716805127604193
3157,Kerala,2021,4,Xiaomi,1989367,0.2347665335899672,14.503327055646915,-1.4491637327456968
3158,Kerala,2021,4,Samsung,1752657,0.2068322277700349,14.376643480183548,-1.5758473082090652
3159,Kerala,2021,4,Vivo,1227761,0.1448888988542344,14.020702743340076,-1.9317880450525353
3160,Kerala,2021,4,Oppo,961805,0.113503252964133,13.776567006398171,-2.175923781994441
3161,Kerala,2021,4,Realme,622033,0.0734065314185708,13.340748424976347,-2.6117423634162655
3162,Kerala,2021,4,Apple,507548,0.0598960798035358,13.13734656670634,-2.815144221686272
3163,Kerala,2021,4,Huawei,412197,0.0486436443583228,12.929256669391632,-3.023234119000981
3164,Kerala,2021,4,OnePlus,185990,0.0219488046109129,12.133448187809172,-3.8190426005834404
3165,Kerala,2021,4,Motorola,137360,0.0162099457032904,11.830360495571357,-4.12213029282126
3166,Kerala,2021,4,Lenovo,125313,0.0147882711554778,11.738569886500002,-4.213920901892614
3167,Kerala,2021,4,Others,551779,0.0651158097715195,13.220902882774,-2.7315879056186114
3168,Kerala,2022,1,Xiaomi,2098370,0.233872054419943,14.556671410825665,-1.4529810891440842
3169,Kerala,2022,1,Samsung,1826034,0.2035190757686519,14.417656959897984,-1.5919955400717647
3170,Kerala,2022,1,Vivo,1330622,0.1483033501224156,14.101157060047724,-1.908495439922025
3171,Kerala,2022,1,Oppo,1032233,0.1150466563809342,13.84723497473406,-2.1624175252356896
3172,Kerala,2022,1,Realme,705424,0.0786224355652882,13.46655431945453,-2.5430981805152184
3173,Kerala,2022,1,Apple,550489,0.0613542861199788,13.218562253110537,-2.791090246859213
3174,Kerala,2022,1,Huawei,408553,0.0455349292305127,12.920376927828361,-3.0892755721413887
3175,Kerala,2022,1,OnePlus,199414,0.0222255187884398,12.20313834467712,-3.8065141552926316
3176,Kerala,2022,1,Motorola,137230,0.0152948536378468,11.829413629263678,-4.180238870706076
3177,Kerala,2022,1,Lenovo,124999,0.0139316578727481,11.736061016252439,-4.273591483717312
3178,Kerala,2022,1,Others,558931,0.0622951820932405,13.233781309813716,-2.7758711901560336
3179,Ladakh,2018,1,Xiaomi,2316,0.2636612021857923,7.7475968386928855,-1.333090325056426
3180,Ladakh,2018,1,Samsung,1720,0.1958105646630236,7.450079569807499,-1.6306075939418136
3181,Ladakh,2018,1,Vivo,1570,0.1787340619307832,7.358830898342354,-1.7218562654069585
3182,Ladakh,2018,1,Oppo,1138,0.1295537340619307,7.037027614686276,-2.0436595490630363
3183,Ladakh,2018,1,Realme,429,0.0488387978142076,6.061456918928017,-3.019230244821296
3184,Ladakh,2018,1,Apple,259,0.0294854280510018,5.556828061699537,-3.5238591020497747
3185,Ladakh,2018,1,OnePlus,233,0.0265255009107468,5.4510384535657,-3.629648710183612
3186,Ladakh,2018,1,Motorola,161,0.0183287795992714,5.081404364984463,-3.999282798764849
3187,Ladakh,2018,1,Lenovo,159,0.0181010928961748,5.0689042022202315,-4.011782961529084
3188,Ladakh,2018,1,Micromax,117,0.0133196721311475,4.762173934797756,-4.318513228951558
3189,Ladakh,2018,1,Others,682,0.0776411657559198,6.525029657843462,-2.5556575059058506
3190,Ladakh,2018,2,Xiaomi,3442,0.2664499148474996,8.143807976771484,-1.3225689898209334
3191,Ladakh,2018,2,Samsung,2443,0.1891159622232543,7.8009820712577405,-1.665394895334678
3192,Ladakh,2018,2,Vivo,2394,0.1853228053878309,7.780720886117918,-1.6856560804744998
3193,Ladakh,2018,2,Oppo,1754,0.1357795324353615,7.469654172932128,-1.9967227936602898
3194,Ladakh,2018,2,Realme,606,0.0469112865768694,6.406879986069314,-3.059496980523105
3195,Ladakh,2018,2,Apple,358,0.0277132683077875,5.8805329864007,-3.585843980191721
3196,Ladakh,2018,2,OnePlus,320,0.0247716364762347,5.768320995793772,-3.698055970798646
3197,Ladakh,2018,2,Motorola,265,0.0205140114568818,5.579729825986222,-3.8866471406061995
3198,Ladakh,2018,2,Lenovo,206,0.015946740981576,5.327876168789581,-4.138500797802843
3199,Ladakh,2018,2,Micromax,188,0.0145533364297878,5.236441962829949,-4.229935003762475
3200,Ladakh,2018,2,Others,942,0.0729215048769159,6.848005274576363,-2.6183716920160554
3201,Ladakh,2018,3,Xiaomi,4906,0.2764099385880895,8.498214224818435,-1.285870230469912
3202,Ladakh,2018,3,Vivo,3378,0.1903205814412079,8.125039097367745,-1.6590453579206015
3203,Ladakh,2018,3,Samsung,3360,0.1893064397994253,8.11969625295725,-1.6643882023310967
3204,Ladakh,2018,3,Oppo,2448,0.1379232632824384,7.803026643632217,-1.9810578116561302
3205,Ladakh,2018,3,Realme,819,0.0461434447011099,6.70808408385307,-3.0760003714352777
3206,Ladakh,2018,3,Apple,457,0.0257479294608146,6.124683390894205,-3.6594010643941455
3207,Ladakh,2018,3,OnePlus,440,0.0247901290213533,6.0867747269123065,-3.6973097283760405
3208,Ladakh,2018,3,Motorola,364,0.0205081976449377,5.8971538676367405,-3.886930587651608
3209,Ladakh,2018,3,Lenovo,240,0.0135218885571018,5.480638923341991,-4.303445531946356
3210,Ladakh,2018,3,Huawei,200,0.0112682404642515,5.298317366548036,-4.48576708874031
3211,Ladakh,2018,3,Others,1137,0.0640599470392698,7.036148493750536,-2.7479359615378107
3212,Ladakh,2018,4,Xiaomi,6734,0.2819578779885274,8.814924599721019,-1.2659975880356682
3213,Ladakh,2018,4,Vivo,4711,0.1972532763890633,8.45765547870004,-1.623266709056647
3214,Ladakh,2018,4,Samsung,4481,0.1876229954360842,8.407601514786142,-1.673320672970545
3215,Ladakh,2018,4,Oppo,3307,0.1384666917891387,8.103796712981794,-1.9771254747748952
3216,Ladakh,2018,4,Realme,1087,0.0455135451995142,6.99117688712121,-3.0897453006354807
3217,Ladakh,2018,4,Apple,591,0.024745634970481,6.3818160174060985,-3.6991061703505936
3218,Ladakh,2018,4,OnePlus,555,0.0232382866474061,6.318968113746434,-3.7619540740102537
3219,Ladakh,2018,4,Motorola,486,0.0203492023615123,6.186208623900494,-3.8947135638561976
3220,Ladakh,2018,4,Lenovo,349,0.0146129045764769,5.855071922202427,-4.225850265554267
3221,Ladakh,2018,4,Huawei,278,0.011640078717079,5.627621113690637,-4.453301074066059
3222,Ladakh,2018,4,Others,1304,0.0545995059247163,7.1731917424865985,-2.90773044527009
3223,Ladakh,2019,1,Xiaomi,8452,0.2850686363789672,9.042158378735948,-1.2550252983083465
3224,Ladakh,2019,1,Vivo,5967,0.2012546797531114,8.693999567522082,-1.6031841095222117
3225,Ladakh,2019,1,Samsung,5464,0.1842895207258255,8.605936401250625,-1.6912472757936676
3226,Ladakh,2019,1,Oppo,4167,0.1405443691186886,8.334951631422454,-1.9622320456218405
3227,Ladakh,2019,1,Realme,1345,0.0453640932240547,7.20414929203594,-3.0930343850083557
3228,Ladakh,2019,1,Apple,703,0.0237107490977773,6.555356891810665,-3.7418267852336298
3229,Ladakh,2019,1,OnePlus,669,0.0225639987857937,6.505784060128229,-3.791399616916069
3230,Ladakh,2019,1,Motorola,564,0.0190225639987857,6.335054251498059,-3.9621294255462396
3231,Ladakh,2019,1,Lenovo,380,0.0128166211339336,5.940171252720432,-4.3570124243238695
3232,Ladakh,2019,1,Huawei,375,0.0126479813821714,5.926926025970411,-4.370257651073883
3233,Ladakh,2019,1,Others,1563,0.0527167864008904,7.354362330421477,-2.9428213466228175
3234,Ladakh,2019,2,Xiaomi,10276,0.2893343845027593,9.237566358229774,-1.2401722199224434
3235,Ladakh,2019,2,Vivo,7098,0.1998535871156661,8.867568333206442,-1.6101702449457762
3236,Ladakh,2019,2,Samsung,6545,0.1842831399932424,8.786456678344,-1.6912818998082175
3237,Ladakh,2019,2,Oppo,5008,0.1410068701430341,8.518791912779934,-1.9589466653722831
3238,Ladakh,2019,2,Realme,1573,0.0442898975109809,7.360739903058278,-3.1169986750939414
3239,Ladakh,2019,2,Apple,862,0.0242707512107219,6.759255270663693,-3.7184833074885257
3240,Ladakh,2019,2,OnePlus,777,0.0218774636783421,6.655440350367647,-3.8222982277845725
3241,Ladakh,2019,2,Motorola,658,0.0185268611330104,6.489204931325317,-3.9885336468269044
3242,Ladakh,2019,2,Lenovo,465,0.0130926906183128,6.142037405587356,-4.335701172564867
3243,Ladakh,2019,2,Huawei,458,0.0128955963509404,6.126869184114185,-4.350869394038034
3244,Ladakh,2019,2,Others,1796,0.050568757742989,7.493317248862145,-2.984421329290074
3245,Ladakh,2019,3,Xiaomi,11485,0.2931866336507288,9.3487971151232,-1.2269458978303223
3246,Ladakh,2019,3,Vivo,7940,0.2026906287493937,8.979668554241181,-1.5960744587123394
3247,Ladakh,2019,3,Samsung,7048,0.1799198427488321,8.860499167616016,-1.7152438453375054
3248,Ladakh,2019,3,Oppo,5503,0.1404794118397876,8.613048677059759,-1.962694335893762
3249,Ladakh,2019,3,Realme,1760,0.0449289051132157,7.473069088032197,-3.102673924921324
3250,Ladakh,2019,3,Apple,953,0.0243279810073264,6.859614903654202,-3.716128109299322
3251,Ladakh,2019,3,OnePlus,884,0.0225665637045924,6.784457062637643,-3.7912859503158796
3252,Ladakh,2019,3,Motorola,683,0.0174354785183672,6.52649485957079,-4.049248153382733
3253,Ladakh,2019,3,Huawei,560,0.0142955607178413,6.327936783729195,-4.247806229224331
3254,Ladakh,2019,3,Lenovo,442,0.0112832818522962,6.091309882077698,-4.484433130875825
3255,Ladakh,2019,3,Others,1915,0.0488857120976182,7.557472901614746,-3.0182701113387753
3256,Ladakh,2019,4,Xiaomi,12590,0.2920571587640345,9.440658127038393,-1.2308057466783295
3257,Ladakh,2019,4,Vivo,8910,0.2066901735176765,9.094929520464856,-1.5765343532518676
3258,Ladakh,2019,4,Samsung,7684,0.1782499768024496,8.946895523888447,-1.7245683498282753
3259,Ladakh,2019,4,Oppo,6141,0.1424561566298599,8.722742874329398,-1.9487209993873231
3260,Ladakh,2019,4,Realme,2003,0.0464646933283845,7.602401335665818,-3.0690625380509045
3261,Ladakh,2019,4,Apple,1058,0.0245430082583279,6.964135612418245,-3.7073282612984784
3262,Ladakh,2019,4,OnePlus,954,0.0221304630231047,6.860663671448287,-3.8108002022684384
3263,Ladakh,2019,4,Motorola,752,0.0174445578546905,6.62273632394984,-4.048727549766885
3264,Ladakh,2019,4,Huawei,607,0.0140809130555813,6.408528791059498,-4.2629350826572265
3265,Ladakh,2019,4,Lenovo,433,0.0100445392966502,6.07073772800249,-4.60072614571424
3266,Ladakh,2019,4,Others,1976,0.04583835946924,7.588829878307813,-3.0826339954089104
3267,Ladakh,2020,1,Xiaomi,13890,0.290646578782172,9.53892443574839,-1.2356472558238145
3268,Ladakh,2020,1,Vivo,10052,0.2103368905628792,9.215526898663482,-1.5590447929087214
3269,Ladakh,2020,1,Samsung,8475,0.177338355304457,9.044875932248651,-1.729695759323553
3270,Ladakh,2020,1,Oppo,6916,0.1447164678803097,8.84159284680318,-1.9329788447690226
3271,Ladakh,2020,1,Realme,2292,0.0479598242310106,7.73718007783463,-3.0373916137375754
3272,Ladakh,2020,1,Apple,1130,0.0236451140405942,7.029972911706386,-3.7445987798658207
3273,Ladakh,2020,1,OnePlus,1058,0.0221385227034944,6.964135612418245,-3.8104360791539618
3274,Ladakh,2020,1,Motorola,787,0.0164678803096882,6.668228248417403,-4.106343443154802
3275,Ladakh,2020,1,Huawei,703,0.0147101904164051,6.555356891810665,-4.21921479976154
3276,Ladakh,2020,1,Lenovo,453,0.0094789704959196,6.115892125483034,-4.658679566089175
3277,Ladakh,2020,1,Others,2034,0.0425612052730696,7.617759576608505,-3.1568121149637007
3278,Ladakh,2020,2,Xiaomi,15512,0.2924916091563902,9.649369196922487,-1.2293192993665152
3279,Ladakh,2020,2,Vivo,11201,0.2112041331975713,9.32375833901174,-1.5549301572772638
3280,Ladakh,2020,2,Samsung,9371,0.1766979673417053,9.145375093123823,-1.7333134031651796
3281,Ladakh,2020,2,Oppo,7736,0.1458686880114643,8.95364003713313,-1.925048459155873
3282,Ladakh,2020,2,Realme,2628,0.049553116868424,7.873978379604501,-3.0047101166845023
3283,Ladakh,2020,2,Apple,1234,0.0232680921672889,7.1180162044653335,-3.76067229182367
3284,Ladakh,2020,2,OnePlus,1131,0.0213259418486254,7.030857476116121,-3.847831020172883
3285,Ladakh,2020,2,Motorola,828,0.0156126258626541,6.71901315438526,-4.159675341903746
3286,Ladakh,2020,2,Huawei,786,0.0148206810725195,6.666956792429207,-4.2117317038597974
3287,Ladakh,2020,2,Lenovo,461,0.0086925368631443,6.133398042996649,-4.745290453292366
3288,Ladakh,2020,2,Others,2146,0.0404646076102123,7.671360923190644,-3.2073275730983597
