State,Year,Quarter,District,Count,Amount,Count_log,Amount_log
Madhya Pradesh,2020,3,chhindwara district,2113701,3726188140.6403146,14.563950997376852,22.038651601850038
Madhya Pradesh,2020,3,umaria district,421809,769775751.4985476,12.952307883925778,20.461609798575715
Madhya Pradesh,2020,3,mandla district,574815,1031317389.1257836,13.261803528879915,20.754102840509205
Madhya Pradesh,2020,3,indore district,17544816,31851463020.761208,16.680269079626136,24.184349152627394
Madhya Pradesh,2020,3,shahdol district,971434,1856954171.3874404,13.786528609310702,21.342203440168856
Madhya Pradesh,2020,3,ratlam district,1510708,3061414644.969604,14.228088973076146,21.842142948359573
Madhya Pradesh,2020,3,panna district,475441,957142671.47175,13.071998073353154,20.67946302030326
Madhya Pradesh,2020,3,chhatarpur district,946814,1935232278.0025325,13.760857943162412,21.38349319653528
Madhya Pradesh,2020,4,morena district,1558956,3953477371.0844607,14.259526924421618,22.097861375691192
Madhya Pradesh,2020,4,alirajpur district,218291,424965978.9104811,12.293584314019805,19.86751967406215
Madhya Pradesh,2020,4,sehore district,3633263,6071266571.198605,15.105641700545732,22.52683308107467
Madhya Pradesh,2020,4,rajgarh district,2246137,4772213369.075053,14.624722409748848,22.286076052897304
Madhya Pradesh,2020,4,khargone district,2316421,4494479655.685021,14.655533880084423,22.22611573747622
Madhya Pradesh,2020,4,satna district,2441893,4730850081.038763,14.708284116148997,22.277370744452185
Madhya Pradesh,2020,4,narsinghpur district,1564453,3012480790.481521,14.263046800092997,21.82602975913921
Madhya Pradesh,2020,4,jabalpur district,5245511,9769636688.245636,15.472883221187033,23.002545115845557
Madhya Pradesh,2020,4,hoshangabad district,2019683,3611030904.960101,14.518451126369408,22.007259137765093
Madhya Pradesh,2020,4,vidisha district,2048942,3935091664.6853313,14.53283412032943,22.093200013254837
Madhya Pradesh,2020,4,balaghat district,2264084,4327237253.639404,14.63268082009043,22.18819512766344
Madhya Pradesh,2020,4,singrauli district,2307583,4532106287.064731,14.65171121437639,22.234452632411024
Madhya Pradesh,2020,4,betul district,2338983,4155886908.782305,14.66522677747663,22.147791698259326
Madhya Pradesh,2020,4,sidhi district,1056459,2364979330.568928,13.870433307902355,21.58403511913496
Madhya Pradesh,2020,4,datia district,610567,1444388557.2025342,13.322143312620979,21.09095192515573
Madhya Pradesh,2020,4,dewas district,3659099,6453013619.067839,15.112727500208155,22.587813086399645
Madhya Pradesh,2020,4,sheopur district,426813,952730306.344766,12.964101257177353,20.674842427176365
Madhya Pradesh,2020,4,neemuch district,1138127,2294476553.4443235,13.944894486738688,21.55377057315655
Madhya Pradesh,2020,4,raisen district,2354383,3795545559.4399776,14.671789255352056,22.057093994890085
Madhya Pradesh,2020,4,mandsaur district,1702849,3599293908.404353,14.347813288655537,22.004003526616838
Madhya Pradesh,2020,4,barwani district,942429,1900039062.7421885,13.756215863901751,21.36514028224546
Madhya Pradesh,2020,4,katni district,1313363,2477741226.3747687,14.08810158118337,21.630613186280144
Madhya Pradesh,2020,4,dindori district,507945,1044878188.248591,13.138128452982711,20.76716614929952
Madhya Pradesh,2020,4,shivpuri district,1338636,3314285091.4967794,14.107161743056658,21.92150777865289
Madhya Pradesh,2020,4,gwalior district,6115831,12129267094.949297,15.626391213209804,23.218887137215397
Madhya Pradesh,2020,4,anuppur district,968828,1811583633.9311843,13.783842372537476,21.317467235564447
Madhya Pradesh,2020,4,agar malwa district,687422,1634982482.057491,13.440703647540955,21.214897926900303
Madhya Pradesh,2020,4,ashoknagar district,668278,1488084429.997281,13.41245953360971,21.120755512337194
Madhya Pradesh,2020,4,sagar district,2882971,5341735254.358236,14.874331917603593,22.39881639113207
Madhya Pradesh,2020,4,niwari district,263987,587169247.896822,12.483655138491763,20.190823663145267
Madhya Pradesh,2020,4,rewa district,3045335,6440539078.097477,14.929121469495133,22.585878081338485
Madhya Pradesh,2020,4,shajapur district,1557727,3122785610.328477,14.258738265412216,21.86199126426092
Madhya Pradesh,2020,4,ujjain district,4280284,7849328204.967745,15.269529920496762,22.783693786093636
Madhya Pradesh,2020,4,bhind district,1375781,3148511019.9693475,14.134532127831866,21.870195485956614
Madhya Pradesh,2020,4,tikamgarh district,689996,1420798584.005221,13.44444107945519,21.074484933583737
Madhya Pradesh,2020,4,seoni district,1518741,3105941827.2872486,14.233392260127511,21.856582832356256
Madhya Pradesh,2020,4,harda district,745011,1358337158.1672018,13.521154262353365,21.02952711079578
Madhya Pradesh,2020,4,burhanpur district,835693,1468116825.198771,13.636016599742888,21.107246345170392
Madhya Pradesh,2020,4,damoh district,795381,1648755982.6143954,13.586576524118144,21.223286890565042
Madhya Pradesh,2020,4,bhopal district,38492334,67905952477.88091,17.4659696625485,24.94138953302775
Madhya Pradesh,2020,4,jhabua district,526191,1047606013.2590925,13.17341954367923,20.769773410614857
Madhya Pradesh,2020,4,dhar district,3833814,6450900581.257767,15.159370688108885,22.587485583008633
Madhya Pradesh,2020,4,guna district,1650908,3557970760.124153,14.316835997545882,21.992456208091124
Madhya Pradesh,2020,4,east nimar district,1569591,2763633316.014061,14.266325633831842,21.739812069801538
Madhya Pradesh,2020,4,chhindwara district,3170211,5890642613.695305,14.969308705152539,22.49663093115362
Madhya Pradesh,2020,4,umaria district,610841,1162284635.422002,13.322591975155687,20.873653418411017
Madhya Pradesh,2020,4,mandla district,834886,1577936333.7968326,13.635050467566233,21.179383712419813
Madhya Pradesh,2020,4,indore district,25715586,42359214660.836296,17.06260782518739,24.46945181786744
Madhya Pradesh,2020,4,shahdol district,1463780,2800510419.8428364,14.196532688987197,21.753067530315267
Madhya Pradesh,2020,4,ratlam district,2168894,4568608001.31349,14.589727918167602,22.242474400555498
Madhya Pradesh,2020,4,panna district,643236,1391244910.903994,13.374266965429877,21.053464802616695
Madhya Pradesh,2020,4,chhatarpur district,1286133,2810603686.0107274,14.067150599893969,21.75666513209762
Madhya Pradesh,2021,1,morena district,1642617,4076150820.817652,14.311801259680674,22.128418953785637
Madhya Pradesh,2021,1,alirajpur district,228504,499989236.2147408,12.339308994633637,20.030097128584227
Madhya Pradesh,2021,1,sehore district,3804912,6207673600.695251,15.151803421546616,22.549052041237506
Madhya Pradesh,2021,1,rajgarh district,2591177,5531194245.644239,14.767622770603506,22.433669586786184
Madhya Pradesh,2021,1,khargone district,2478158,5022742955.5200615,14.723026100236233,22.337242026907013
Madhya Pradesh,2021,1,satna district,2437515,4816296175.732275,14.706489635681358,22.29527104134527
Madhya Pradesh,2021,1,narsinghpur district,1563580,3177530090.9502044,14.262488621823993,21.879370030990977
Madhya Pradesh,2021,1,jabalpur district,6508756,11341470367.935308,15.688658905294812,23.15173178891604
Madhya Pradesh,2021,1,hoshangabad district,2149209,3776567780.379984,14.580610425432726,22.05208143949263
Madhya Pradesh,2021,1,vidisha district,2319909,4298632208.617512,14.657038518735275,22.181562718025067
Madhya Pradesh,2021,1,balaghat district,2315936,4600620055.8422165,14.655324483441733,22.249456926105772
Madhya Pradesh,2021,1,singrauli district,2282715,4545863631.10256,14.640876081976858,22.237483564369096
Madhya Pradesh,2021,1,betul district,2398625,4370416166.62771,14.690406214472043,22.19812407415749
Madhya Pradesh,2021,1,sidhi district,1032630,2364548733.167993,13.847619503881894,21.583853030183878
Madhya Pradesh,2021,1,datia district,635398,1461101645.6413937,13.362006853189055,21.102456539944733
Madhya Pradesh,2021,1,dewas district,3992803,6833124438.36656,15.200004048489689,22.645047863960254
Madhya Pradesh,2021,1,sheopur district,441474,999133018.2733552,12.997874407144833,20.722398479173744
Madhya Pradesh,2021,1,neemuch district,1242613,2652786981.404075,14.032726978491658,21.698876615400774
Madhya Pradesh,2021,1,raisen district,2579640,4173866749.222631,14.763160412278182,22.152108721091512
Madhya Pradesh,2021,1,mandsaur district,1919705,4173482937.968442,14.467682086365901,22.152016761063756
Madhya Pradesh,2021,1,barwani district,1067563,2248538999.422863,13.88088903873696,21.53354650866454
Madhya Pradesh,2021,1,katni district,1402614,2685443831.9587994,14.15384819649813,21.711111851789923
Madhya Pradesh,2021,1,dindori district,490349,1119999389.1933413,13.102872661458745,20.83659397689018
Madhya Pradesh,2021,1,shivpuri district,1542033,3503136658.411132,14.248612233654628,21.97692459222244
Madhya Pradesh,2021,1,gwalior district,7162483,13365571399.680471,15.784367266529365,23.315947939060013
Madhya Pradesh,2021,1,anuppur district,1029032,1990314404.995113,13.844129112486197,21.411558455663172
Madhya Pradesh,2021,1,agar malwa district,811955,1905456871.832835,13.607200198888929,21.367987644504773
Madhya Pradesh,2021,1,ashoknagar district,744766,1569426631.4587264,13.520825354064126,21.17397618671128
Madhya Pradesh,2021,1,sagar district,3149917,5653447301.758538,14.96288666124832,22.455531337948035
Madhya Pradesh,2021,1,niwari district,260101,590317182.3799706,12.468825296104477,20.196170547664593
Madhya Pradesh,2021,1,rewa district,2905406,6260073492.301879,14.882083697538908,22.55745776197383
Madhya Pradesh,2021,1,shajapur district,1726969,3385896058.8933268,14.361878406765046,21.94288442287175
Madhya Pradesh,2021,1,ujjain district,4926814,8661804508.825623,15.410203089646469,22.882188910657753
Madhya Pradesh,2021,1,bhind district,1375999,3080179035.102253,14.134690570730976,21.848253560522462
Madhya Pradesh,2021,1,tikamgarh district,709159,1447720949.1649184,13.471835039892309,21.093256397672967
Madhya Pradesh,2021,1,seoni district,1598317,3496206162.0875216,14.28446175860125,21.97494426384982
Madhya Pradesh,2021,1,harda district,783753,1460099482.774878,13.571849198673139,21.10177040923221
Madhya Pradesh,2021,1,burhanpur district,901398,1614553569.2762008,13.711702170465422,21.2023243277151
Madhya Pradesh,2021,1,damoh district,823880,1759875819.6421342,13.621780167218414,21.288509086485693
Madhya Pradesh,2021,1,bhopal district,67309234,101725720745.4144,18.02480799174089,25.345546016042924
Madhya Pradesh,2021,1,jhabua district,597586,1283708735.7876873,13.300653485484828,20.973019175194956
Madhya Pradesh,2021,1,dhar district,4368739,7366487165.421755,15.289984967078398,22.720206789820306
Madhya Pradesh,2021,1,guna district,1882964,3799877430.500189,14.448357689028489,22.058234648027014
Madhya Pradesh,2021,1,east nimar district,1695991,3040530342.986616,14.343777788716132,21.83529779207886
Madhya Pradesh,2021,1,chhindwara district,3281453,6171721022.75809,15.003796870075075,22.543243569965302
Madhya Pradesh,2021,1,umaria district,634168,1277673278.1828122,13.360069182544374,20.96830650934333
Madhya Pradesh,2021,1,mandla district,858851,1727915177.294593,13.663350728412167,21.270181418909683
Madhya Pradesh,2021,1,indore district,37457244,53867415617.00962,17.438710680463746,24.709791598049758
Madhya Pradesh,2021,1,shahdol district,1585789,3112033780.186758,14.27659263323439,21.85854229801944
Madhya Pradesh,2021,1,ratlam district,2401427,5101007536.79729,14.691573701956873,22.35270391339979
Madhya Pradesh,2021,1,panna district,633224,1480548117.2572706,13.358579508987066,21.115678205658142
Madhya Pradesh,2021,1,chhatarpur district,1313444,2858061843.406745,14.08816325301539,21.773409554920725
Madhya Pradesh,2021,2,morena district,2232701,5471936992.439699,14.618722621274635,22.42289850266084
Madhya Pradesh,2021,2,alirajpur district,337155,789494451.9712551,12.728298044247037,20.486903364366444
Madhya Pradesh,2021,2,sehore district,4199604,7779826903.455323,15.250500793094133,22.774799925976
Madhya Pradesh,2021,2,rajgarh district,3307789,7622592229.322117,15.011790548327177,22.754382336369375
Madhya Pradesh,2021,2,khargone district,3055934,6344132532.300082,14.932595832176695,22.5707962120286
Madhya Pradesh,2021,2,satna district,3121411,6595997323.027988,14.953795701144097,22.60972883579589
Madhya Pradesh,2021,2,narsinghpur district,1855069,3989323922.9231024,14.433432450097389,22.106887610614702
Madhya Pradesh,2021,2,jabalpur district,6808088,12879587251.083906,15.733621875121255,23.278909511385844
Madhya Pradesh,2021,2,hoshangabad district,2539274,5124085752.314121,14.74738877136681,22.357217956265163
Madhya Pradesh,2021,2,vidisha district,2818313,6172397703.696194,14.851649036954804,22.54335320613355
Madhya Pradesh,2021,2,balaghat district,2827665,5854873523.380617,14.854961840707466,22.490540232290638
Madhya Pradesh,2021,2,singrauli district,2696777,5447820052.838381,14.8075679142391,22.41848137529922
Madhya Pradesh,2021,2,betul district,2817683,5192964519.8560095,14.851425473984701,22.37057056948331
Madhya Pradesh,2021,2,sidhi district,1411602,3442541641.9027777,14.160235787614212,21.95947588490722
Madhya Pradesh,2021,2,datia district,827843,2030280649.48903,13.626578801861909,21.43143987142414
Madhya Pradesh,2021,2,dewas district,4430778,8482648817.275978,15.30408574736929,22.861288598503656
Madhya Pradesh,2021,2,sheopur district,584509,1455672322.9169302,13.278527457551592,21.09873370845102
Madhya Pradesh,2021,2,neemuch district,1431573,2946323814.211005,14.174284397679392,21.803824065515034
Madhya Pradesh,2021,2,raisen district,2995052,5530806419.500374,14.912472151651414,22.43359946816013
Madhya Pradesh,2021,2,mandsaur district,2219684,4866467550.907891,14.612875401374486,22.305634161958576
Madhya Pradesh,2021,2,barwani district,1345781,2884332779.31543,14.112485071639965,21.782559437824563
Madhya Pradesh,2021,2,katni district,1723310,3464169343.490756,14.359757418073002,21.965738713140702
Madhya Pradesh,2021,2,dindori district,608674,1511466140.246748,13.319038099589134,21.13634597050829
Madhya Pradesh,2021,2,shivpuri district,1989814,4908158568.955133,14.503551724995647,22.314164671536243
Madhya Pradesh,2021,2,gwalior district,7475892,15466583871.368427,15.827194001225314,23.4619476543519
Madhya Pradesh,2021,2,anuppur district,1244262,2337702544.040525,14.034053141038369,21.572434465230142
Madhya Pradesh,2021,2,agar malwa district,973164,2382536115.5125136,13.788307897838626,21.591431352039866
Madhya Pradesh,2021,2,ashoknagar district,1025526,2445354252.609435,13.840716209659282,21.617455837970724
Madhya Pradesh,2021,2,sagar district,3641764,7548955784.279181,15.107978737609427,22.7446750839241
Madhya Pradesh,2021,2,niwari district,334508,764025684.1628389,12.720416074557404,20.45411196457991
Madhya Pradesh,2021,2,rewa district,3692722,8211449728.951238,15.121874413449078,22.82879532569322
Madhya Pradesh,2021,2,shajapur district,2078924,4515078777.196711,14.547361010135406,22.230688471547246
Madhya Pradesh,2021,2,ujjain district,4879699,9676724764.226078,15.400594095599152,22.992989330178258
Madhya Pradesh,2021,2,bhind district,1929431,4392948922.316403,14.472735698760657,22.203266574810407
Madhya Pradesh,2021,2,tikamgarh district,978223,2309862361.866748,13.793492939385093,21.56045377609747
Madhya Pradesh,2021,2,seoni district,1926324,4585663549.528749,14.471124081491153,22.24620065400017
Madhya Pradesh,2021,2,harda district,1022389,2426740999.152869,13.837652603549094,21.6098150415368
Madhya Pradesh,2021,2,burhanpur district,1145247,2161598324.016423,13.951130892230168,21.494113749825914
Madhya Pradesh,2021,2,damoh district,1088303,2419007346.0227733,13.900130160273205,21.606623105371167
Madhya Pradesh,2021,2,bhopal district,74643630,127038866031.39792,18.12823574676131,25.56775890833013
Madhya Pradesh,2021,2,jhabua district,771669,1681131397.8228438,13.55631098058789,21.242732854780183
Madhya Pradesh,2021,2,dhar district,5029916,9012726646.390882,15.430913842135286,22.92190348724581
Madhya Pradesh,2021,2,guna district,2290014,5355657187.257114,14.644068489048852,22.401419257360423
Madhya Pradesh,2021,2,east nimar district,2100816,3941324464.762269,14.557836398647897,22.094782662336726
Madhya Pradesh,2021,2,chhindwara district,3787673,7484666557.941612,15.147262404324275,22.736122305788516
Madhya Pradesh,2021,2,umaria district,824921,1625485207.9485872,13.62304290315601,21.20907219766596
Madhya Pradesh,2021,2,mandla district,1048839,2209589287.5198746,13.86319439609496,21.51607249245398
Madhya Pradesh,2021,2,indore district,34159162,59026805792.65048,17.34654139496781,24.801257513141675
Madhya Pradesh,2021,2,shahdol district,1858973,3815559117.63072,14.435534742660506,22.06235304864567
Madhya Pradesh,2021,2,ratlam district,2599381,5685659163.113822,14.770783897723824,22.461212905204764
Madhya Pradesh,2021,2,panna district,870375,2165150098.016077,13.676679432244848,21.495755525335376
Madhya Pradesh,2021,2,chhatarpur district,1706850,4026012851.090752,14.350160124453264,22.116042356183446
Madhya Pradesh,2021,3,morena district,2663845,5913102281.242499,14.795281125766527,22.500436451325758
Madhya Pradesh,2021,3,alirajpur district,405281,866069975.6384856,12.912335932662383,20.57947626654
Madhya Pradesh,2021,3,sehore district,5466240,8629273157.345978,15.514101552299865,22.878426115707555
Madhya Pradesh,2021,3,rajgarh district,4362607,8110477015.611726,15.288580372412662,22.81642252154521
Madhya Pradesh,2021,3,khargone district,4080827,7653424067.128759,15.221810221918702,22.758418975120467
Madhya Pradesh,2021,3,satna district,3863963,7099161854.480458,15.167203898699341,22.683242565360665
Madhya Pradesh,2021,3,narsinghpur district,2306626,4381298516.588237,14.651296408712527,22.200610982372194
Madhya Pradesh,2021,3,jabalpur district,9691966,16293034528.474735,16.086807852864524,23.514003523886412
Madhya Pradesh,2021,3,hoshangabad district,3357514,5790861781.981935,15.02671137714001,22.479546957176325
Madhya Pradesh,2021,3,vidisha district,3335770,5867670567.086285,15.020214095239846,22.492723555072864
Madhya Pradesh,2021,3,balaghat district,3613826,6476841319.0100765,15.100277602876744,22.591498777697797
Madhya Pradesh,2021,3,singrauli district,3618155,6621353481.4017935,15.101474785368525,22.61356563938154
Madhya Pradesh,2021,3,betul district,3654633,6054678740.771477,15.111506235727838,22.52409715569361
Madhya Pradesh,2021,3,sidhi district,1699469,3628172896.568713,14.345826407292927,22.01199502422936
Madhya Pradesh,2021,3,datia district,1020487,2200901347.4282694,13.835790522297394,21.512132816781655
Madhya Pradesh,2021,3,dewas district,6092595,9986506658.490002,15.622584657302072,23.02450068461839
Madhya Pradesh,2021,3,sheopur district,653005,1463415451.3224988,13.389340065197095,21.104038890867756
Madhya Pradesh,2021,3,neemuch district,2073895,4051955941.049946,14.54493903968193,22.122465549890205
Madhya Pradesh,2021,3,raisen district,3839223,5937299649.675722,15.160780560339651,22.504520262525347
Madhya Pradesh,2021,3,mandsaur district,3144346,6258972327.10527,14.961116477366664,22.55728184358271
Madhya Pradesh,2021,3,barwani district,1902146,3713834240.251863,14.458493280445365,22.035330667823274
Madhya Pradesh,2021,3,katni district,2297587,4195234171.6679134,14.647369999742041,22.157214996920942
Madhya Pradesh,2021,3,dindori district,732555,1558066600.4755323,13.50429370237883,21.166711530898223
Madhya Pradesh,2021,3,shivpuri district,2526203,5208883167.360183,14.742227942875736,22.373631306462
Madhya Pradesh,2021,3,gwalior district,10677148,19237891487.133667,16.18361631463597,23.680147686112726
Madhya Pradesh,2021,3,anuppur district,1546491,2591714166.696354,14.2514990514977,21.675585334161376
Madhya Pradesh,2021,3,agar malwa district,1319027,2767273784.0270257,14.092404901543013,21.741128479017185
Madhya Pradesh,2021,3,ashoknagar district,1292875,2392758234.455396,14.072378978680105,21.595712610453404
Madhya Pradesh,2021,3,sagar district,4691027,8366148265.5034,15.36116209299644,22.847459432198022
Madhya Pradesh,2021,3,niwari district,415505,858519029.3008024,12.93724992689958,20.570719403811303
Madhya Pradesh,2021,3,rewa district,4556210,8799296257.259958,15.332001695551048,22.897937584466828
Madhya Pradesh,2021,3,shajapur district,2725153,4865959005.856778,14.8180351312923,22.305529656664113
Madhya Pradesh,2021,3,ujjain district,7652620,13233697399.244934,15.850558630828708,23.306032246870974
Madhya Pradesh,2021,3,bhind district,2080070,4279914834.1175466,14.547912104957376,22.17719894777147
Madhya Pradesh,2021,3,tikamgarh district,1201562,2318909825.5036955,13.999132934991277,21.56436300938558
Madhya Pradesh,2021,3,seoni district,2537797,4896066893.245604,14.746806939818,22.311698044899213
Madhya Pradesh,2021,3,harda district,1238849,2408638434.410577,14.029693280706422,21.602327459821264
Madhya Pradesh,2021,3,burhanpur district,1523550,2670012212.4459767,14.236553696035758,21.705348883297912
Madhya Pradesh,2021,3,damoh district,1339223,2698898323.811194,14.107600153002366,21.716109498472456
Madhya Pradesh,2021,3,bhopal district,103403998,146735124186.2163,18.454154184668294,25.711894922109106
Madhya Pradesh,2021,3,jhabua district,1098652,2216570769.118132,13.909594531739721,21.519227139958264
Madhya Pradesh,2021,3,dhar district,7010257,11371461567.624537,15.762884920250297,23.15437268241275
Madhya Pradesh,2021,3,guna district,3046536,5615584297.407946,14.929515765439863,22.448811479813404
Madhya Pradesh,2021,3,east nimar district,2804269,4694724162.144183,14.846653456914668,22.269705196473716
Madhya Pradesh,2021,3,chhindwara district,5106996,8670292561.634789,15.446121922390782,22.883168371302734
Madhya Pradesh,2021,3,umaria district,1019837,1814397211.7449276,13.835153368568879,21.319019134759824
Madhya Pradesh,2021,3,mandla district,1316351,2496120604.483219,14.090374072629885,21.638003605390114
Madhya Pradesh,2021,3,indore district,55970712,81712956761.21713,17.840339111887218,25.126478415726968
Madhya Pradesh,2021,3,shahdol district,2503362,4430769579.6169,14.733145186404776,22.2118391259197
Madhya Pradesh,2021,3,ratlam district,3779757,7531821203.291306,15.14517027981507,22.742402709181718
Madhya Pradesh,2021,3,panna district,1024773,2190941787.094632,13.839981682613368,21.507597328103458
Madhya Pradesh,2021,3,chhatarpur district,2157963,4585651268.768494,14.584675279148135,22.246197975919543
Madhya Pradesh,2021,4,morena district,3585380,8161920390.34097,15.09237502360915,22.822745320187405
Madhya Pradesh,2021,4,alirajpur district,538522,1097069368.2554018,13.196583628968767,20.8159082507484
Madhya Pradesh,2021,4,sehore district,6733399,10809509304.104813,15.722590626131016,23.10369207479248
Madhya Pradesh,2021,4,rajgarh district,5626439,10698887270.455854,15.542987295560055,23.09340557959124
Madhya Pradesh,2021,4,khargone district,5088590,9607110801.106825,15.442511336398853,22.985769369679716
Madhya Pradesh,2021,4,satna district,5204603,9608260177.472307,15.465053984307685,22.985889000611444
Madhya Pradesh,2021,4,narsinghpur district,2973597,5586877149.279158,14.905282889086543,22.44368631850781
Madhya Pradesh,2021,4,jabalpur district,12476449,20920967750.048428,16.33935334516131,23.764017734635736
Madhya Pradesh,2021,4,hoshangabad district,4325760,7212062660.434594,15.280098405454071,22.69902083060728
Madhya Pradesh,2021,4,vidisha district,4079220,7104046806.814299,15.221416351633206,22.683930431411632
Madhya Pradesh,2021,4,balaghat district,4764095,8230285934.994757,15.376618150484365,22.831086594044592
Madhya Pradesh,2021,4,singrauli district,4737504,8571068342.329523,15.37102097269964,22.87165822250183
Madhya Pradesh,2021,4,betul district,4610618,7746768750.99579,15.343872462387207,22.770541658014572
Madhya Pradesh,2021,4,sidhi district,2313095,4853524424.052965,14.654097012570741,22.302970963359577
Madhya Pradesh,2021,4,datia district,1346093,2916910531.794767,14.112716880410655,21.79379085605369
Madhya Pradesh,2021,4,dewas district,7659615,13007477185.675837,15.851472279357036,23.28879019719107
Madhya Pradesh,2021,4,sheopur district,936805,2118865209.249231,13.750230428569932,21.474146503661547
Madhya Pradesh,2021,4,neemuch district,2627248,5212505514.716237,14.781447468475292,22.374326482049906
Madhya Pradesh,2021,4,raisen district,4924261,7495214245.35038,15.409684770568163,22.737530553195878
Madhya Pradesh,2021,4,mandsaur district,4090431,8304681268.305336,15.224160901440115,22.84008520098566
Madhya Pradesh,2021,4,barwani district,2495299,4810801435.685824,14.729919119666913,22.29412952583044
Madhya Pradesh,2021,4,katni district,2986585,5480440628.944631,14.909641152159157,22.424451341415608
Madhya Pradesh,2021,4,dindori district,963996,1890051577.6670368,13.77884242420648,21.35986995541652
Madhya Pradesh,2021,4,shivpuri district,3613567,7568666954.420719,15.100205931113464,22.747282793039762
Madhya Pradesh,2021,4,gwalior district,13721879,25012279408.267742,16.43450212423753,23.942632717557714
Madhya Pradesh,2021,4,anuppur district,1976049,3206018786.2806416,14.496609954553346,21.888295750842317
Madhya Pradesh,2021,4,agar malwa district,1743826,3809022940.100677,14.371592107831438,22.060638547029278
Madhya Pradesh,2021,4,ashoknagar district,1904746,3267926297.0741363,14.459859224319926,21.907421460774955
Madhya Pradesh,2021,4,sagar district,6030013,10789842580.776,15.612259724588275,23.101871026747286
Madhya Pradesh,2021,4,niwari district,575126,1197608329.2297316,13.262344426208703,20.903592345980154
Madhya Pradesh,2021,4,rewa district,6195961,12315058116.409245,15.639408186115613,23.23408858766403
Madhya Pradesh,2021,4,shajapur district,3399603,6330602069.012556,15.039169218062979,22.568661182167567
Madhya Pradesh,2021,4,ujjain district,9436286,16998154949.07095,16.06007302850354,23.55637064270497
Madhya Pradesh,2021,4,bhind district,2791109,6047697024.794492,14.84194956585834,22.52294337946211
Madhya Pradesh,2021,4,tikamgarh district,1642235,3028439418.448248,14.311568676902684,21.83131328037085
Madhya Pradesh,2021,4,seoni district,3363427,6441935673.166822,15.028470952629693,22.58609490226797
Madhya Pradesh,2021,4,harda district,1580357,3025411186.413455,14.273161328847525,21.83031284858453
Madhya Pradesh,2021,4,burhanpur district,1978706,3462220827.242929,14.497953653669864,21.965176077698228
Madhya Pradesh,2021,4,damoh district,1739709,3520991600.5895605,14.369228415825003,21.982008491598037
Madhya Pradesh,2021,4,bhopal district,134176541,190196223229.17587,18.714666960962145,25.971322130021306
Madhya Pradesh,2021,4,jhabua district,1397183,2807693750.3535185,14.149968624649267,21.75562925389773
Madhya Pradesh,2021,4,dhar district,8770665,14454487270.115356,15.986923188155538,23.39427074102224
Madhya Pradesh,2021,4,guna district,4200430,7498880363.30854,15.250697458965405,22.738019561452383
Madhya Pradesh,2021,4,east nimar district,3570045,5993739803.201769,15.088088758718396,22.51398139535608
Madhya Pradesh,2021,4,chhindwara district,6522234,11185696130.666462,15.69072751325264,23.1379016678299
Madhya Pradesh,2021,4,umaria district,1309452,2278425751.557569,14.085119287046172,21.546750581592413
Madhya Pradesh,2021,4,mandla district,1725231,3242362406.598212,14.360871512525524,21.89956803889775
Madhya Pradesh,2021,4,indore district,73486993,107685836352.74806,18.112618982536343,25.40248390227249
Madhya Pradesh,2021,4,shahdol district,3279007,5504205891.767881,15.0030511906217,22.428778344539122
Madhya Pradesh,2021,4,ratlam district,4743942,9709336936.032013,15.372378993615314,22.99635383020657
Madhya Pradesh,2021,4,panna district,1348289,2815048065.355288,14.11434693916717,21.758245173118862
Madhya Pradesh,2021,4,chhatarpur district,2997869,6048373564.258492,14.913412260892793,22.5230552404933
Madhya Pradesh,2022,1,morena district,4279893,9415969484.468204,15.269438567245475,22.96567296608225
Madhya Pradesh,2022,1,alirajpur district,623826,1361990355.468534,13.343626762312901,21.032212963494867
Madhya Pradesh,2022,1,sehore district,7782311,12240349684.93433,15.867363895747628,23.228003682653085
Madhya Pradesh,2022,1,rajgarh district,6852793,11950279299.2249,15.74016686436245,23.204020487370876
Madhya Pradesh,2022,1,khargone district,5882191,11164906516.662949,15.587439869517192,23.13604134931167
Madhya Pradesh,2022,1,satna district,5959975,11201065191.232088,15.600576844401862,23.139274717085144
Madhya Pradesh,2022,1,narsinghpur district,3450508,6660032550.532135,15.05403202454467,22.61939020895405
Madhya Pradesh,2022,1,jabalpur district,14198131,23727705882.803474,16.468620894190543,23.889909226901185
Madhya Pradesh,2022,1,hoshangabad district,4978689,8166487653.562494,15.42067716133163,22.8233047456168
Madhya Pradesh,2022,1,vidisha district,5048959,8192898968.595983,15.434692641388196,22.826533636600296
Madhya Pradesh,2022,1,balaghat district,5418739,10220279128.068228,15.505373689520463,23.04763973329306
Madhya Pradesh,2022,1,singrauli district,5324750,9581158761.949297,15.487876320100847,22.98306437797669
Madhya Pradesh,2022,1,betul district,5242599,8585764570.494625,15.472327925700082,22.87337138621149
Madhya Pradesh,2022,1,sidhi district,2630276,5497384684.101099,14.782599341613599,22.427538304111543
Madhya Pradesh,2022,1,datia district,1623377,3314862682.4707184,14.300019105412865,21.921682036640522
Madhya Pradesh,2022,1,dewas district,8873232,14573666819.387133,15.998549662212948,23.40248209463135
Madhya Pradesh,2022,1,sheopur district,1111291,2392801590.284674,13.92103296051771,21.595730729892242
Madhya Pradesh,2022,1,neemuch district,3135245,6045853448.036171,14.958217878915868,22.52263849351869
