State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,Pincode_log,Transaction_count_log,Transaction_amount_log
Kerala,2019,4,695001.0,125570,221675071.93083,13.451668563394815,11.74061865098301,19.216723227718077
Kerala,2019,4,682024.0,100100,145416354.08496454,13.432820126822259,11.513924965303312,18.79511159325151
Kerala,2019,4,695581.0,92423,118886591.31371072,13.452502746540624,11.43413114440381,18.593680582498575
Kerala,2019,4,682025.0,92329,130539724.54745576,13.432821593045247,11.43311356399211,18.68718814106843
Kerala,2020,1,682016.0,1364356,2874455684.652919,13.432808396960965,14.126193080399183,21.779129166193847
Kerala,2020,1,680001.0,497689,1117395607.5644667,13.429849547739444,13.11773066293473,20.834266464038752
Kerala,2020,1,682003.0,421571,944514253.7696828,13.432789335642903,12.951743488264706,20.66618133613096
Kerala,2020,1,695001.0,363718,794855059.3254321,13.451668563394815,12.80413412108944,20.493670340683227
Kerala,2020,1,682042.0,359054,622312023.1150094,13.432846518507121,12.791228073986087,20.24895216980116
Kerala,2020,1,673032.0,341861,721176207.0807674,13.419548155787714,12.742159500680028,20.396394058012635
Kerala,2020,1,682036.0,227320,470520766.2242434,13.432837721356226,12.334113995411057,19.969350652517832
Kerala,2020,1,686001.0,220877,506120170.9276376,13.438634364432907,12.305361264476305,20.04228469100684
Kerala,2020,1,682024.0,117801,164795922.46555993,13.432820126822259,11.676752039127939,18.920218432812916
Kerala,2020,1,695581.0,111524,133843168.6482603,13.452502746540624,11.621995093356848,18.71217928925994
Kerala,2020,2,682016.0,1783976,4560849554.441608,13.432808396960965,14.394355139116803,22.240774748918533
Kerala,2020,2,680001.0,380483,1000017282.7133592,13.429849547739444,12.849196777230594,20.723283119510427
Kerala,2020,2,682003.0,255872,614649926.1720719,13.432789335642903,12.452432598420017,20.23656343796385
Kerala,2020,2,695001.0,242530,577245769.771527,13.451668563394815,12.398880693048264,20.173778677928677
Kerala,2020,2,682036.0,194815,457541254.4445064,13.432837721356226,12.179805669279453,19.941377612263647
Kerala,2020,2,673032.0,188347,455019619.74895096,13.419548155787714,12.146041285199338,19.935851096312934
Kerala,2020,2,686001.0,141765,390990529.12594193,13.438634364432907,11.861926036097266,19.784193895471986
Kerala,2020,2,682042.0,125297,205983157.9332561,13.432846518507121,11.738442198059623,19.143304965805967
Kerala,2020,2,676504.0,118227,266272942.5274197,13.4246936393619,11.680361784264736,19.400032440392632
Kerala,2020,2,682038.0,73188,141011603.52223673,13.432840653748455,11.200786752084456,18.764352739440387
Kerala,2020,3,682016.0,1781390,4453697066.566498,13.432808396960965,14.392904516401783,22.21700038967566
Kerala,2020,3,682003.0,640704,1612014283.7124972,13.432789335642903,13.370322850779155,21.20075034185542
Kerala,2020,3,680001.0,508929,1502501615.7469406,13.429849547739444,13.140063796608638,21.130397299745397
Kerala,2020,3,673032.0,276784,665919817.8057573,13.419548155787714,12.53099269758676,20.31667982757171
Kerala,2020,3,676504.0,260256,652353313.7491207,13.4246936393619,12.469421040966502,20.296096865373592
Kerala,2020,3,686001.0,210014,593347550.8452176,13.438634364432907,12.254929474144149,20.20129087439389
Kerala,2020,3,691001.0,175285,426945129.9104941,13.445896549926763,12.074168499649808,19.872166061555312
Kerala,2020,3,682042.0,165204,218212462.74966916,13.432846518507121,12.014936352850944,19.20097974590848
Kerala,2020,3,695001.0,162293,376286363.8690087,13.451668563394815,11.997158622566396,19.745861017514063
Kerala,2020,3,682024.0,124208,175719166.3823725,13.432820126822259,11.729712858645462,18.984397633049518
Kerala,2020,4,682016.0,1782552,3715184494.286285,13.432808396960965,14.393556603355597,22.03569417587125
Kerala,2020,4,682003.0,661831,1417045188.1926427,13.432789335642903,13.402765515318807,21.071839687190685
Kerala,2020,4,680001.0,522431,1353324495.5291076,13.429849547739444,13.166248196684487,21.025829991473408
Kerala,2020,4,673032.0,345569,653148567.7994026,13.419548155787714,12.752947612814761,20.297315177135356
Kerala,2020,4,682042.0,318495,335094355.14334625,13.432846518507121,12.671362055284003,19.629922707275732
Kerala,2020,4,682024.0,295043,344493499.72119534,13.432820126822259,12.59487638741147,19.65758577950614
Kerala,2020,4,676504.0,288515,588994551.4905192,13.4246936393619,12.57250235664629,20.19392749113253
Kerala,2020,4,682025.0,243156,281190848.0585133,13.432821593045247,12.40145849165333,19.454544171348793
Kerala,2020,4,695001.0,242334,473317381.2414259,13.451668563394815,12.398072218875399,19.975276717720938
Kerala,2020,4,682020.0,228127,288083489.1507693,13.432814261908812,12.33765777040375,19.478760888974012
Kerala,2021,1,682016.0,4083761,6009560474.532877,13.432808396960965,15.222528935496483,22.51661745046197
Kerala,2021,1,682003.0,1444566,2261928517.210402,13.432789335642903,14.183319488395009,21.539483612554086
Kerala,2021,1,680001.0,1204345,2308949162.171064,13.429849547739444,14.001446408655267,21.560058349826956
Kerala,2021,1,676504.0,716927,1059483084.1743397,13.4246936393619,13.48272930128827,20.781046969688013
Kerala,2021,1,673032.0,700942,1059786486.5001254,13.419548155787714,13.460180423649307,20.781333296951008
Kerala,2021,1,686001.0,445178,778875578.6139554,13.438634364432907,13.006229481169704,20.473361871712616
Kerala,2021,1,695001.0,426500,788333934.2269999,13.451668563394815,12.963367645913872,20.485432332454888
Kerala,2021,1,682042.0,397188,406369035.0808423,13.432846518507121,12.892164999216416,19.82277225811911
Kerala,2021,1,682024.0,380649,397157582.78983474,13.432820126822259,12.84963296964566,19.799843693873445
Kerala,2021,1,691001.0,351230,655067359.0204828,13.445896549926763,12.769196558507199,20.30024862651125
Kerala,2021,2,682016.0,5021464,6942814062.7759,13.432808396960965,15.429232082617274,22.660973013828322
Kerala,2021,2,682003.0,1734880,2526827007.4252086,13.432789335642903,14.366448804706009,21.650230205322234
Kerala,2021,2,680001.0,1450332,2634779334.830291,13.429849547739444,14.187303053705396,21.692065271535597
Kerala,2021,2,676504.0,797106,1132559461.3820748,13.4246936393619,13.588742947674097,20.847745918474782
Kerala,2021,2,673032.0,719086,1159489238.655241,13.419548155787714,13.485736240120646,20.871245433595007
Kerala,2021,2,686001.0,558513,942365129.8799086,13.438634364432907,13.233033173854336,20.66390336877625
Kerala,2021,2,695001.0,464554,948105256.7308748,13.451668563394815,13.048833084515651,20.669976084362716
Kerala,2021,2,691001.0,394496,744530500.7858074,13.445896549926763,12.885364279799678,20.42826437739666
Kerala,2021,2,682042.0,364155,375682651.394161,13.432846518507121,12.805334880157316,19.744255332725718
Kerala,2021,2,682036.0,306976,405113745.20460993,13.432837721356226,12.634524847617675,19.819678437996235
Kerala,2021,3,682016.0,6568348,9071786449.891975,13.432808396960965,15.697772912876442,22.928435044180763
Kerala,2021,3,682003.0,2217365,3251612769.5628533,13.432789335642903,14.61183011194399,21.90241694699187
Kerala,2021,3,680001.0,1836735,3335249297.118217,13.429849547739444,14.423500096850566,21.92781326527981
Kerala,2021,3,676504.0,1078881,1506288095.0652597,13.4246936393619,13.891434950855121,21.13291424621305
Kerala,2021,3,673032.0,1078867,1708928757.630698,13.419548155787714,13.891421974362963,21.259132553628568
Kerala,2021,3,686001.0,680014,1177241028.4055138,13.438634364432907,13.429868665175649,20.88643942625237
Kerala,2021,3,695001.0,631261,1256822408.339543,13.451668563394815,13.355474685162454,20.951852474424925
Kerala,2021,3,682042.0,512638,525900402.7372581,13.432846518507121,13.147325222041182,20.080622404365055
Kerala,2021,3,691001.0,508345,1029996244.647912,13.445896549926763,13.138915629911846,20.75282099320841
Kerala,2021,3,682024.0,447797,486601759.08711857,13.432820126822259,13.012095283704967,20.002956603364947
Kerala,2021,4,682016.0,8930087,11255618548.128666,13.432808396960965,16.004936695246435,23.14413326742526
Kerala,2021,4,682003.0,2715548,3744658866.7402086,13.432789335642903,14.81450433260352,22.043596359443576
Kerala,2021,4,680001.0,2199213,3766168323.3930655,13.429849547739444,14.603610127056152,22.049323961719747
Kerala,2021,4,676504.0,1341706,1697783536.4031794,13.4246936393619,14.10945249650715,21.252589435203326
Kerala,2021,4,673032.0,1273522,1911121015.3320863,13.419548155787714,14.05729684847819,21.37095582585738
Kerala,2021,4,686001.0,832169,1380578481.4536495,13.438634364432907,13.631790824176257,21.045768437739333
Kerala,2021,4,695001.0,782037,1476373896.6673515,13.451668563394815,13.569657332986154,21.11285484857053
Kerala,2021,4,682042.0,691491,679531756.4620703,13.432846518507121,13.44660541481787,20.33691452550694
Kerala,2021,4,691001.0,622328,1310012684.394854,13.445896549926763,13.341222563920796,20.993302656856756
Kerala,2021,4,682024.0,620902,641748823.1239398,13.432820126822259,13.338928538478413,20.279707543859445
Kerala,2022,1,682016.0,10668279,13096227726.701626,13.432808396960965,16.182785316922935,23.295590065891364
Kerala,2022,1,682003.0,3301409,4429522355.564033,13.432789335642903,15.009859905008055,22.21155759477598
Kerala,2022,1,680001.0,2665641,4519430336.875703,13.429849547739444,14.795955111988834,22.231651791183225
Kerala,2022,1,676504.0,1593062,1955707695.502362,13.4246936393619,14.28116850841102,21.39401795746456
Kerala,2022,1,673032.0,1344633,2002683741.5081575,13.419548155787714,14.111631671330812,21.417753988756463
Kerala,2022,1,686001.0,963050,1567012323.1801991,13.438634364432907,13.777860610512368,21.172436664475843
Kerala,2022,1,695001.0,908269,1693134508.228512,13.451668563394815,13.71929586921504,21.249847386574363
Kerala,2022,1,691001.0,826505,1847627074.4818888,13.445896549926763,13.624961245831694,21.337167990278854
Kerala,2022,1,682042.0,771918,759319663.4586056,13.432846518507121,13.556633605748843,20.447933410672334
Kerala,2022,1,682024.0,678548,664616770.8666039,13.432820126822259,13.427710500043673,20.314721148093323
Kerala,2022,2,682016.0,11390739,13722939471.827314,13.432808396960965,16.24831121479363,23.342334683514228
Kerala,2022,2,682003.0,3622092,4805305309.972138,13.432789335642903,15.102562317434222,22.29298641740672
Kerala,2022,2,680001.0,3244043,5413950595.691341,13.429849547739444,14.992330949370034,22.41224490280899
Kerala,2022,2,676504.0,1814600,2163377399.202567,13.4246936393619,14.411375615717665,21.494936448217924
Kerala,2022,2,673032.0,1524291,2190726657.022115,13.419548155787714,14.237039941882964,21.50749913259851
Kerala,2022,2,691001.0,1135098,2536084631.5411034,13.445896549926763,13.94222954878258,21.653887245023352
Kerala,2022,2,695001.0,1038601,1921227555.036225,13.451668563394815,13.853385173226478,21.37623017026932
Kerala,2022,2,686001.0,984522,1616960748.5110626,13.438634364432907,13.799911523180356,21.203814142980253
Kerala,2022,2,682042.0,861613,830945898.5744267,13.432846518507121,13.666561492918476,20.538075246698472
Kerala,2022,2,682024.0,755024,780067399.5888613,13.432820126822259,13.534504815805402,20.474890883644115
Kerala,2022,3,682036.0,7957281,8882654528.604155,13.432837721356226,15.88959791655326,22.907366282680172
Kerala,2022,3,682507.0,6910583,8367756475.456255,13.433528062398912,15.748564562662432,22.847651641964088
Kerala,2022,3,695001.0,3499068,4575183661.374134,13.451668563394815,15.06800720528502,22.243912679430778
Kerala,2022,3,680001.0,2995750,4099707371.5068607,13.429849547739444,14.912705175544763,22.13418143530631
Kerala,2022,3,691001.0,2214879,3098616481.1014743,13.445896549926763,14.61070833242973,21.854221552398744
Kerala,2022,3,686004.0,1897865,2442229812.809392,13.438638737594813,14.456240128119695,21.616177316646557
Kerala,2022,3,682016.0,1712502,2107780839.3820448,13.432808396960965,14.353466017001047,21.468901496083124
Kerala,2022,3,676517.0,1234319,1617429170.7740812,13.424712855619445,14.026029958953899,21.204103794060043
Kerala,2022,3,688012.0,1032141,1149920056.2801034,13.441561558623839,13.847145843597879,20.862958260627032
Kerala,2022,3,682024.0,1006763,1042240369.7694284,13.432820126822259,13.822250791468672,20.764638434835458
Kerala,2022,4,682507.0,14935118,17212516875.185562,13.433528062398912,16.519225910505053,23.568902681403642
Kerala,2022,4,680001.0,6143263,7259678577.20892,13.429849547739444,15.630866592187454,22.705601391691314
Kerala,2022,4,682036.0,4799046,5241017648.418181,13.432837721356226,15.383927706124721,22.379781524136877
Kerala,2022,4,695001.0,2750149,3555910885.040967,13.451668563394815,14.827165649993153,21.99187709383438
Kerala,2022,4,676517.0,2211184,2729911478.978895,13.424712855619445,14.609038676639294,21.72753502033511
Kerala,2022,4,686004.0,2038003,2649881460.871684,13.438638737594813,14.527480964795128,21.697780744197512
Kerala,2022,4,691001.0,1720848,2349449285.558656,13.445896549926763,14.358327750549416,21.577446791068247
Kerala,2022,4,688012.0,1254680,1420437735.630407,13.441561558623839,14.042391117955393,21.07423092558429
Kerala,2022,4,678001.0,1180594,1633522648.2639046,13.426904041847699,13.9815282596142,21.214004653778524
Kerala,2022,4,682024.0,1174630,1176204700.313783,13.432820126822259,13.97646376235397,20.885558736167983
Ladakh,2018,1,194104.0,2020,3828955.00658693,12.176149376878815,7.61085279039525,15.158102479694891
Ladakh,2018,1,194101.0,1308,2687004.1412541345,12.176133921127343,7.176254532017144,14.80393742881495
Ladakh,2018,1,194107.0,907,1172438.2670770823,12.176164832391411,6.810142450115136,13.97459612723595
Ladakh,2018,1,194201.0,453,730331.760636051,12.17664898415669,6.115892125483034,13.501254176510622
Ladakh,2018,1,194703.0,343,784034.4341519758,12.179230599562077,5.8377304471659395,13.572208219480254
Ladakh,2018,1,194105.0,285,372502.5085663168,12.176154528742888,5.652489180268651,12.827999051185294
Ladakh,2018,1,194103.0,270,1458140.4024246996,12.176144224988201,5.598421958998375,14.192672484873718
Ladakh,2018,1,194102.0,214,392108.37107729935,12.176139073071043,5.365976015021851,12.879293537395297
Ladakh,2018,1,194109.0,125,422287.5184636368,12.17617513593377,4.8283137373023015,12.953441684396296
Ladakh,2018,1,194106.0,98,215194.16782998943,12.17615968058042,4.584967478670572,12.279296005740765
Ladakh,2018,2,194104.0,3729,8309267.261285865,12.176149376878815,8.22389538017882,15.93288198740674
Ladakh,2018,2,194101.0,3139,10904079.132593855,12.176133921127343,8.051659556841953,16.204647509539974
Ladakh,2018,2,194107.0,2134,7552290.20406978,12.176164832391411,7.665753431861699,15.83736141351484
Ladakh,2018,2,194201.0,1555,4664125.294900896,12.17664898415669,7.349230824613334,15.355410870909967
Ladakh,2018,2,194102.0,1128,4752049.045722285,12.176139073071043,7.028201432058005,15.37408646104086
Ladakh,2018,2,194103.0,918,3310614.596084082,12.176144224988201,6.822197390620491,15.012644408692363
Ladakh,2018,2,194703.0,888,2718526.7713195444,12.179230599562077,6.78897174299217,14.815600663347302
Ladakh,2018,2,194105.0,827,2883469.174699771,12.176154528742888,6.717804695023691,14.874504701742826
Ladakh,2018,2,194109.0,276,501323.52715195087,12.17617513593377,5.62040086571715,13.125006934430283
Ladakh,2018,2,194401.0,204,1090861.431970323,12.177678315028167,5.318119993844216,13.902478246639046
Ladakh,2018,3,194104.0,5788,17149541.916428685,12.176149376878815,8.663542087751374,16.657482020807173
Ladakh,2018,3,194101.0,5432,19310453.105081312,12.176133921127343,8.600062669238532,16.7761571189187
Ladakh,2018,3,194107.0,3831,13059921.36487846,12.176164832391411,8.25088114470065,16.385058660728465
Ladakh,2018,3,194201.0,2473,8488742.36002268,12.17664898415669,7.813187267521416,15.95425141539768
Ladakh,2018,3,194102.0,1768,6866676.271421243,12.176139073071043,7.477604243197589,15.742190743841388
Ladakh,2018,3,194103.0,1439,4467492.064714355,12.176144224988201,7.271703706887368,15.312337749789041
Ladakh,2018,3,194105.0,1439,2723488.3925920613,12.176154528742888,7.271703706887368,14.817424113851516
Ladakh,2018,3,194703.0,1238,5352984.614705656,12.179230599562077,7.121252453244542,15.493164835227105
Ladakh,2018,3,194106.0,883,4038015.800257112,12.17615968058042,6.78332520060396,15.21126399073907
Ladakh,2018,3,194401.0,285,1775235.1133856145,12.177678315028167,5.652489180268651,14.389443430365251
Ladakh,2018,4,194104.0,9100,32131162.602099724,12.176149376878815,9.116029692504942,17.285336914754232
Ladakh,2018,4,194101.0,6526,23776399.24644202,12.176133921127343,8.783549477153265,16.98420401835233
Ladakh,2018,4,194107.0,5228,21335611.27194267,12.176164832391411,8.561784074744113,16.875888125327744
Ladakh,2018,4,194201.0,3905,16456855.181821303,12.17664898415669,8.270013062273787,16.616252676746694
Ladakh,2018,4,194103.0,2115,7315736.670264327,12.176144224988201,7.656810091480378,15.805538294168825
Ladakh,2018,4,194105.0,2051,7670728.188730611,12.176154528742888,7.62608275807238,15.852922108697511
Ladakh,2018,4,194703.0,1965,9248371.782299018,12.179230599562077,7.583247524303362,16.039958070459406
Ladakh,2018,4,194102.0,1799,6137851.003826457,12.176139073071043,7.4949862339505335,15.62998523948245
Ladakh,2018,4,194106.0,1181,5266777.983922208,12.17615968058042,7.074116816197362,15.476929345293481
Ladakh,2018,4,194401.0,693,3798802.3885751935,12.177678315028167,6.541029999189903,15.150196414121716
Ladakh,2019,1,194104.0,12861,37420302.93301695,12.176149376878815,9.461954755266087,17.4377239742616
Ladakh,2019,1,194101.0,8237,27117055.584492598,12.176133921127343,9.016391478941248,17.11567344524899
Ladakh,2019,1,194107.0,6588,22466686.40163545,12.176164832391411,8.79300509129753,16.927544165625115
Ladakh,2019,1,194201.0,5019,17060651.132651757,12.17664898415669,8.520985989654934,16.65228526651234
Ladakh,2019,1,194105.0,2632,7337898.631565983,12.176154528742888,7.875499292445208,15.808563069624514
Ladakh,2019,1,194103.0,2503,8164147.918660348,12.176144224988201,7.8252452914317745,15.915262921152973
Ladakh,2019,1,194102.0,2041,7680518.289965478,12.176139073071043,7.621195162809845,15.854197588519387
Ladakh,2019,1,194703.0,1885,8137333.010003834,12.179230599562077,7.541683099882111,15.911973044244327
Ladakh,2019,1,194106.0,1541,4488942.049262468,12.17615968058042,7.340186835320115,15.317127608182515
Ladakh,2019,1,194401.0,1370,6217803.825260316,12.177678315028167,7.222566018822171,15.642927319611394
Ladakh,2019,2,194104.0,17735,63295020.36014056,12.176149376878815,9.783295367207723,17.963317216723613
Ladakh,2019,2,194101.0,14988,56876989.833605215,12.176133921127343,9.615005159913578,17.856401420708757
Ladakh,2019,2,194201.0,7906,28898155.1417718,12.17664898415669,8.97537724385663,17.17928831512021
Ladakh,2019,2,194107.0,6499,24856852.82102184,12.176164832391411,8.77940359789435,17.028644039935607
Ladakh,2019,2,194102.0,4231,15822043.8285886,12.176139073071043,8.350193650720067,16.57691470466384
Ladakh,2019,2,194103.0,3828,15210861.508913623,12.176144224988201,8.250097752572845,16.53752030358565
Ladakh,2019,2,194105.0,3074,10966869.641619151,12.176154528742888,8.03073492409854,16.210389435250544
Ladakh,2019,2,194703.0,2941,10821285.393593328,12.179230599562077,7.9865049385539955,16.197025622255836
Ladakh,2019,2,194401.0,2568,13012100.063231183,12.177678315028167,7.850882664809852,16.38139025661891
Ladakh,2019,2,194106.0,2228,7407619.436965435,12.17615968058042,7.708859601047175,15.818019682088657
Ladakh,2019,3,194104.0,23502,77525803.43935364,12.176149376878815,10.064840802893887,18.166121386513385
Ladakh,2019,3,194101.0,22448,87032254.92826144,12.176133921127343,10.018956802342242,18.281789354211284
Ladakh,2019,3,194201.0,13706,46090802.91709252,12.17664898415669,9.52558897214577,17.646123985180505
Ladakh,2019,3,194107.0,8879,29420436.3453166,12.176164832391411,9.091444217032327,17.197200104615497
Ladakh,2019,3,194401.0,4366,21531295.988504905,12.177678315028167,8.38160253710989,16.885018062071655
Ladakh,2019,3,194102.0,4213,14724824.542575972,12.176139073071043,8.345930261979017,16.505045371816397
Ladakh,2019,3,194103.0,3540,13317912.313421424,12.176144224988201,8.17188200612782,16.404620477565963
Ladakh,2019,3,194106.0,3475,12437364.821673151,12.17615968058042,8.153349757998892,16.336215791780727
Ladakh,2019,3,194105.0,2414,7630850.000177934,12.176154528742888,7.789040401657477,15.847709799438285
Ladakh,2019,3,194703.0,2183,8856068.892083729,12.179230599562077,7.688455356549944,15.996613532482598
Ladakh,2019,4,194104.0,25677,93804173.45136118,12.176149376878815,10.153350928549719,18.35671990607154
Ladakh,2019,4,194101.0,19933,73175814.12544616,12.176133921127343,9.900131928722766,18.10837551621243
Ladakh,2019,4,194201.0,12715,46549944.532595575,12.17664898415669,9.45053767785622,17.656036370120486
Ladakh,2019,4,194107.0,8728,34212482.94557621,12.176164832391411,9.074291527512907,17.34810113384578
Ladakh,2019,4,194401.0,5372,23507363.88592691,12.177678315028167,8.588955557643128,16.97282428687634
Ladakh,2019,4,194106.0,4376,18102525.16997193,12.17615968058042,8.383890344101816,16.711561998658283
Ladakh,2019,4,,2014,10098656.16799601,,7.607878073278507,16.12791292028553
Ladakh,2019,4,194103.0,1521,7432483.439131252,12.176144224988201,7.327123292259293,15.82137060568255
Ladakh,2019,4,194109.0,1035,4422891.100558474,12.17617513593377,6.942156705699469,15.302304135375861
Ladakh,2019,4,194102.0,903,4245135.133525687,12.176139073071043,6.805722553416985,15.261284210795862
Ladakh,2020,1,194104.0,30289,94929393.76009162,12.176149376878815,10.318539889280197,18.368643949659266
Ladakh,2020,1,194101.0,22693,75287768.73591267,12.176133921127343,10.029811785869622,18.136828245790305
Ladakh,2020,1,194201.0,13298,46293557.9571719,12.17664898415669,9.495368926962401,17.650513372381887
Ladakh,2020,1,194107.0,10562,35975794.00399302,12.176164832391411,9.26501793326688,17.398356881487697
Ladakh,2020,1,194103.0,6375,18421217.781011183,12.176144224988201,8.760139370026627,16.729013698495997
Ladakh,2020,1,194401.0,6291,23314389.37033766,12.177678315028167,8.74687531957003,16.964581297460725
Ladakh,2020,1,194106.0,5017,17311696.59900993,12.17615968058042,8.520587424484253,16.666892935001687
Ladakh,2020,1,194703.0,4869,15014498.55526915,12.179230599562077,8.4906438561827,16.52452686258943
Ladakh,2020,1,194102.0,4520,13380518.82518247,12.176139073071043,8.416267272826277,16.409310388084663
Ladakh,2020,1,194105.0,4084,12257718.474653965,12.176154528742888,8.314832179284556,16.321666376101813
Ladakh,2020,2,194104.0,38688,129402815.08383374,12.176149376878815,10.56328475341452,18.678440694692693
Ladakh,2020,2,194101.0,27753,94716572.9270222,12.176133921127343,10.231099221439429,18.366399547354014
Ladakh,2020,2,194201.0,17285,55812009.496215954,12.17664898415669,9.757594352355724,17.837499628140712
Ladakh,2020,2,194107.0,13133,43976698.09230614,12.176164832391411,9.48288342558516,17.599170462789626
Ladakh,2020,2,194103.0,9288,32883827.747635525,12.176144224988201,9.136478523377727,17.30849153705882
Ladakh,2020,2,194401.0,8670,33734198.393975794,12.177678315028167,9.067624069774588,17.33402266991092
Ladakh,2020,2,194102.0,8264,30947937.286564,12.176139073071043,9.019664010799474,17.24781690823622
Ladakh,2020,2,194105.0,7237,21165123.923762888,12.176154528742888,8.886962034866128,16.867865287047017
Ladakh,2020,2,194703.0,7031,23692276.11660263,12.179230599562077,8.858084222199162,16.980659650734626
Ladakh,2020,2,194106.0,5244,17771134.590414867,12.17615968058042,8.56483984488359,16.693086046737214
Ladakh,2020,3,194104.0,53009,195759175.21942508,12.176149376878815,10.878216989438704,19.09239576386661
Ladakh,2020,3,194101.0,36318,125762209.10383196,12.176133921127343,10.500068765119742,18.64990345252009
Ladakh,2020,3,194201.0,33208,131788417.2799292,12.17664898415669,10.410546089732875,18.696708295138514
Ladakh,2020,3,194107.0,21812,80911251.92241782,12.176164832391411,9.990215556045952,18.208863456688885
Ladakh,2020,3,194102.0,13177,50193271.97390421,12.176139073071043,9.486228164545253,17.731391551255662
Ladakh,2020,3,194103.0,13164,48682989.29905912,12.176144224988201,9.48524111006323,17.700840231327657
Ladakh,2020,3,194401.0,11567,51535510.95584342,12.177678315028167,9.355911495295402,17.7577816611384
Ladakh,2020,3,194105.0,9087,31090704.288437817,12.176154528742888,9.114600099695346,17.252419434992824
Ladakh,2020,3,194106.0,8926,29595203.92357209,12.17615968058042,9.096723645189215,17.20312287655702
Ladakh,2020,3,194703.0,8098,28106789.559085622,12.179230599562077,8.999372396592106,17.151521726438016
Ladakh,2020,4,194104.0,79598,265446627.74241492,12.176149376878815,11.28474424588868,19.396924352985646
Ladakh,2020,4,194101.0,53569,186455975.80271304,12.176133921127343,10.888725821536315,19.043705714505712
Ladakh,2020,4,194201.0,40398,145874101.04263115,12.17664898415669,10.606535557773336,18.798254486033624
Ladakh,2020,4,194107.0,28650,101994102.20863494,12.176164832391411,10.262908722142885,18.440425548092847
Ladakh,2020,4,194103.0,19884,63335720.98437791,12.176144224988201,9.897670667214562,17.96396004049937
Ladakh,2020,4,194401.0,19253,76107254.40349069,12.177678315028167,9.865422171729335,18.147654145535483
Ladakh,2020,4,194102.0,17941,61946061.18721973,12.176139073071043,9.794843875419385,17.9417745835051
Ladakh,2020,4,194106.0,13802,37001878.32567723,12.17615968058042,9.532568788180548,17.426479234878816
Ladakh,2020,4,,13717,36711603.92132313,,9.526391218478407,17.418603446191764
Ladakh,2020,4,194703.0,12137,41598849.48929247,12.179230599562077,9.404013917106361,17.54358306834165
Ladakh,2021,1,194104.0,69922,253778842.65696287,12.176149376878815,11.15513561403932,19.351973747504026
Ladakh,2021,1,194101.0,52241,188584750.97759095,12.176133921127343,10.8636229061867,19.055058071117433
Ladakh,2021,1,194201.0,32349,131455088.778226,12.17664898415669,10.384338387550182,18.694175821043768
Ladakh,2021,1,194107.0,20479,75239570.32924883,12.176164832391411,9.927155249836312,18.13618785171159
Ladakh,2021,1,194401.0,20189,78630023.24266252,12.177678315028167,9.912893180610224,18.180264159563006
Ladakh,2021,1,194103.0,17261,50249657.8673976,12.176144224988201,9.75620490038669,17.732514296271276
Ladakh,2021,1,194102.0,11397,36877688.47584062,12.176139073071043,9.341105441855735,17.42311727778602
Ladakh,2021,1,194703.0,9665,35542116.58772261,12.179230599562077,9.17626639164243,17.386228934002492
Ladakh,2021,1,194106.0,9664,29369812.53538941,12.17615968058042,9.176162920174596,17.19547792029401
Ladakh,2021,1,194105.0,9247,30460098.458588008,12.176154528742888,9.132054453577638,17.231928137815693
Ladakh,2021,2,194104.0,97554,344092221.32634246,12.176149376878815,11.48816134982361,19.656420264660238
Ladakh,2021,2,194101.0,82253,290945382.6748371,12.176133921127343,11.317555142126587,19.488646119117472
Ladakh,2021,2,194201.0,46730,184021708.64330217,12.17664898415669,10.752141635694471,19.030564290371036
Ladakh,2021,2,194107.0,27961,104196961.24413434,12.176164832391411,10.238565961087293,18.461793524134062
Ladakh,2021,2,194401.0,27469,110348436.69281755,12.177678315028167,10.220813375077594,18.519153523759396
Ladakh,2021,2,194103.0,23768,73062107.06852457,12.176144224988201,10.076095417142444,18.106820419163615
Ladakh,2021,2,194102.0,23109,81915521.2458953,12.176139073071043,10.047977431021076,18.22119904546957
Ladakh,2021,2,194105.0,15290,45575936.5836569,12.176154528742888,9.634954298923107,17.634890428699784
Ladakh,2021,2,194106.0,13320,43934602.79987593,12.17615968058042,9.49702194409438,17.59821278624019
Ladakh,2021,2,194703.0,11776,37349775.97845084,12.179230599562077,9.373818840968658,17.435837471625536
Ladakh,2021,3,194101.0,158592,609875579.7552676,12.176133921127343,11.97409014554876,20.228765526713094
Ladakh,2021,3,194104.0,134590,453246271.9447402,12.176149376878815,11.80998839922776,19.931946182402122
Ladakh,2021,3,194201.0,64437,269863008.4168567,12.17664898415669,11.073443281272374,19.41342501196991
Ladakh,2021,3,194401.0,37043,160850348.114331,12.177678315028167,10.519834679000835,18.89598497586413
Ladakh,2021,3,194103.0,34363,122408757.7582816,12.176144224988201,10.444735683113366,18.622876475795657
Ladakh,2021,3,194102.0,33291,125474392.07742149,12.176139073071043,10.413042369168673,18.647612248523792
Ladakh,2021,3,194107.0,33031,130954307.98520903,12.176164832391411,10.405201793433656,18.69035902631661
Ladakh,2021,3,194105.0,21767,68952692.57986437,12.176154528742888,9.988150340414837,18.048931212635658
Ladakh,2021,3,194106.0,17972,58698289.91442717,12.17615968058042,9.79657027019005,17.887921151740695
Ladakh,2021,3,194703.0,16103,57215433.30702903,12.179230599562077,9.686760869017997,17.862334233016977
